E,Sensor,Date,Hour,Weekday,Lambdas,N,Sum Gamma,Lambda_t-1,Lambda_t-2,Lambda_t-3,Lambda Pred,E pred
0.77,Paris_8e_02,2020-04-12 09:06:00,9,6,59.29,0.0,0.0,,,,54.33128221910157,0.7370975662631207
0.84,Paris_8e_02,2020-04-12 11:06:00,11,6,70.55999999999999,0.0,0.0,59.29,,,63.216139833605006,0.7950857804891559
0.81,Paris_8e_02,2020-04-12 13:06:00,13,6,65.61000000000001,0.0,0.0,70.55999999999999,59.29,,67.3998026252001,0.8209738279945354
0.82,Paris_8e_02,2020-04-12 15:06:00,15,6,67.23999999999998,0.0,1.734723475976807e-18,65.61000000000001,70.55999999999999,59.29,67.50040560552291,0.821586304690645
0.8,Paris_8e_02,2020-04-12 17:06:00,17,6,64.00000000000001,0.0,0.0,67.23999999999998,65.61000000000001,70.55999999999999,68.55804975871139,0.827997885013672
0.79,Paris_8e_02,2020-04-12 19:06:00,19,6,62.41000000000001,0.0,0.0,64.00000000000001,67.23999999999998,65.61000000000001,61.484193381736496,0.7841185712743737
0.75,Paris_8e_02,2020-04-12 21:06:00,21,6,56.25,0.0,0.0,62.41000000000001,64.00000000000001,67.23999999999998,59.79723639650673,0.7732867281707785
0.74,Paris_8e_02,2020-04-12 23:06:00,23,6,54.76,0.0,0.0,56.25,62.41000000000001,64.00000000000001,56.73768575213754,0.7532442216979666
0.75,Paris_8e_02,2020-05-12 01:06:00,1,1,56.25,0.0,0.0,54.76,56.25,62.41000000000001,56.96829162430679,0.7547734204667437
0.73,Paris_8e_02,2020-05-12 03:06:00,3,1,53.28999999999999,0.0,0.0,56.25,54.76,56.25,53.75242825528998,0.7331604753073503
0.73,Paris_8e_02,2020-05-12 07:06:00,7,1,53.28999999999999,0.0,0.0,53.28999999999999,56.25,54.76,54.18829136304521,0.7361269684167617
0.77,Paris_8e_02,2020-05-12 09:06:00,9,1,59.29,0.0,0.0,53.28999999999999,53.28999999999999,56.25,57.518461151557595,0.7584092638645549
0.77,Paris_8e_02,2020-05-12 11:06:00,11,1,59.29,0.0,0.0,59.29,53.28999999999999,53.28999999999999,60.902320090889845,0.7803993855128915
0.75,Paris_8e_02,2020-05-12 13:06:00,13,1,56.25,0.0,0.0,59.29,59.29,53.28999999999999,60.548909119998164,0.7781317955205157
0.74,Paris_8e_02,2020-05-12 15:06:00,15,1,54.76,0.0,0.0,56.25,59.29,59.29,57.80880842210684,0.7603210402330508
0.79,Paris_8e_02,2020-05-12 17:06:00,17,1,62.41000000000001,0.0,0.0,54.76,56.25,59.29,58.93652697639303,0.7677012894114027
