E,Sensor,Date,Hour,Weekday,Lambdas,N,Sum Gamma,Lambda_t-1,Lambda_t-2,Lambda_t-3,Lambda Pred,E pred
0.11,Bordeaux_05,2021-01-06 07:06:00,7,2,1.21,0.0,0.0,,,,1.1089706852052246,0.10530767708031663
0.1,Bordeaux_05,2021-01-06 09:06:00,9,2,1.0000000000000002,0.0,0.0,1.21,,,1.4633323863183545,0.12096827626772048
0.06,Bordeaux_05,2021-01-06 11:06:00,11,2,0.36,0.0,0.0,1.0000000000000002,1.21,,1.52470216166907,0.1234788306418987
0.1,Bordeaux_05,2021-01-06 13:06:00,13,2,1.0000000000000002,0.0,0.0,0.36,1.0000000000000002,1.21,1.322071043900165,0.11498134822222973
0.1,Bordeaux_05,2021-01-06 15:06:00,15,2,1.0000000000000002,0.0,0.0,1.0000000000000002,0.36,1.0000000000000002,1.2686272925208886,0.11263335618372067
0.19,Bordeaux_05,2021-01-06 17:06:00,17,2,3.61,0.0,0.0,1.0000000000000002,1.0000000000000002,0.36,1.549463341449166,0.12447744138795455
0.14,Bordeaux_05,2021-01-06 19:06:00,19,2,1.9600000000000002,0.0,0.0,3.61,1.0000000000000002,1.0000000000000002,2.8231214145713888,0.16802146929994954
0.19,Bordeaux_05,2021-01-06 21:06:00,21,2,3.61,0.0,0.0,1.9600000000000002,3.61,1.0000000000000002,2.286675767612888,0.1512175838853699
0.12,Bordeaux_05,2021-01-06 23:06:00,23,2,1.44,0.0,0.0,3.61,1.9600000000000002,3.61,3.0464732422758196,0.17454149198044056
0.21,Bordeaux_05,2021-01-07 01:06:00,1,3,4.409999999999999,0.0,0.0,1.44,3.61,1.9600000000000002,2.0046250954080063,0.14158478362479515
0.04,Bordeaux_05,2021-01-07 03:06:00,3,3,0.16,0.0,0.0,4.409999999999999,1.44,3.61,1.4418391514127564,0.12007660685632136
0.15,Bordeaux_05,2021-01-07 05:06:00,5,3,2.25,0.0,0.0,0.16,4.409999999999999,1.44,1.4776765047324716,0.12155971802914285
0.06,Bordeaux_05,2021-01-07 07:06:00,7,3,0.36,0.0,0.0,2.25,0.16,4.409999999999999,1.5411195105075286,0.1241418346290858
0.05,Bordeaux_05,2021-01-07 09:06:00,9,3,0.25000000000000006,0.0,0.0,0.36,2.25,0.16,1.4445800455294562,0.12019068372920824
0.16,Bordeaux_05,2021-01-07 11:06:00,11,3,2.56,0.0,0.0,0.25000000000000006,0.36,2.25,1.585264716461582,0.12590729591495411
0.1,Bordeaux_05,2021-01-07 13:06:00,13,3,1.0000000000000002,0.0,0.0,2.56,0.25000000000000006,0.36,1.3635419488179985,0.11677079895324852
0.09,Bordeaux_05,2021-01-07 15:06:00,15,3,0.8099999999999999,0.0,0.0,1.0000000000000002,2.56,0.25000000000000006,1.353121901527944,0.11632376805829255
0.09,Bordeaux_05,2021-01-07 17:06:00,17,3,0.8099999999999999,0.0,0.0,0.8099999999999999,1.0000000000000002,2.56,1.6848224319097311,0.12980071000998922
0.12,Bordeaux_05,2021-01-07 19:06:00,19,3,1.44,0.0,0.0,0.8099999999999999,0.8099999999999999,1.0000000000000002,1.5008726853338357,0.12251010918833742
0.06,Bordeaux_05,2021-01-07 21:06:00,21,3,0.36,0.0,0.0,1.44,0.8099999999999999,0.8099999999999999,1.6372102947320775,0.12795351869847416
0.18,Bordeaux_05,2021-01-07 23:06:00,23,3,3.2399999999999998,0.0,0.0,0.36,1.44,0.8099999999999999,2.1093725656990365,0.1452367916782465
0.04,Bordeaux_05,2021-01-08 01:06:00,1,4,0.16,0.0,0.0,3.2399999999999998,0.36,1.44,1.0339858847164007,0.10168509648500122
0.08,Bordeaux_05,2021-01-08 03:06:00,3,4,0.64,0.0,0.0,0.16,3.2399999999999998,0.36,1.000304551583582,0.10001522641995977
0.07,Bordeaux_05,2021-01-08 05:06:00,5,4,0.49000000000000005,0.0,0.0,0.64,0.16,3.2399999999999998,1.1652139163098127,0.10794507475145926
0.1,Bordeaux_05,2021-01-08 07:06:00,7,4,1.0000000000000002,0.0,0.0,0.49000000000000005,0.64,0.16,1.1698450069653843,0.10815937347106742
0.08,Bordeaux_05,2021-01-08 09:06:00,9,4,0.64,0.0,0.0,1.0000000000000002,0.49000000000000005,0.64,1.4346930209730957,0.11977867176476352
0.11,Bordeaux_05,2021-01-08 11:06:00,11,4,1.21,0.0,0.0,0.64,1.0000000000000002,0.49000000000000005,1.3255670287427868,0.11513327185235321
0.1,Bordeaux_05,2021-01-08 13:06:00,13,4,1.0000000000000002,0.0,0.0,1.21,0.64,1.0000000000000002,1.2906749530279291,0.11360787618065611
0.06,Bordeaux_05,2021-01-08 15:06:00,15,4,0.36,0.0,0.0,1.0000000000000002,1.21,0.64,1.337202263969168,0.11563746209465028
0.07,Bordeaux_05,2021-01-08 17:06:00,17,4,0.49000000000000005,0.0,0.0,0.36,1.0000000000000002,1.21,1.3210814605357777,0.1149383078236224
0.1,Bordeaux_05,2021-01-08 19:06:00,19,4,1.0000000000000002,0.0,0.0,0.49000000000000005,0.36,1.0000000000000002,1.3733907370939398,0.11719175470543736
0.09,Bordeaux_05,2021-01-08 21:06:00,21,4,0.8099999999999999,0.0,0.0,1.0000000000000002,0.49000000000000005,0.36,1.345690065735125,0.11600388207879618
0.11,Bordeaux_05,2021-01-08 23:06:00,23,4,1.21,0.0,0.0,0.8099999999999999,1.0000000000000002,0.49000000000000005,1.5959691651801982,0.12633167319323363
0.05,Bordeaux_05,2021-01-09 01:06:00,1,5,0.25000000000000006,0.0,0.0,1.21,0.8099999999999999,1.0000000000000002,1.0085554294539567,0.1004268604235917
0.16,Bordeaux_05,2021-01-09 03:06:00,3,5,2.56,0.0,0.0,0.25000000000000006,1.21,0.8099999999999999,1.2175339442902389,0.1103419206054634
0.04,Bordeaux_05,2021-01-09 05:06:00,5,5,0.16,0.0,0.0,2.56,0.25000000000000006,1.21,1.1129681252132164,0.10549730447803946
0.11,Bordeaux_05,2021-01-09 07:06:00,7,5,1.21,0.0,0.0,0.16,2.56,0.25000000000000006,1.1232493319816326,0.10598345776495653
0.23,Bordeaux_05,2021-01-09 09:06:00,9,5,5.29,0.0,0.0,1.21,0.16,2.56,2.242206467168108,0.14973999022198806
0.12,Bordeaux_05,2021-01-09 11:06:00,11,5,1.44,0.0,0.0,5.29,1.21,0.16,2.617284231438013,0.16178022844087014
0.08,Bordeaux_05,2021-01-09 13:06:00,13,5,0.64,0.0,0.0,1.44,5.29,1.21,2.106602533941901,0.14514139774516094
0.1,Bordeaux_05,2021-01-09 15:06:00,15,5,1.0000000000000002,0.0,0.0,0.64,1.44,5.29,1.681903775578079,0.12968823291178266
0.17,Bordeaux_05,2021-01-09 17:06:00,17,5,2.8900000000000006,0.0,0.0,1.0000000000000002,0.64,1.44,1.5905985226130621,0.12611893286152806
0.15,Bordeaux_05,2021-01-09 19:06:00,19,5,2.25,0.0,0.0,2.8900000000000006,1.0000000000000002,0.64,3.0435563682159326,0.1744579137848419
0.07,Bordeaux_05,2021-01-09 21:06:00,21,5,0.49000000000000005,0.0,0.0,2.25,2.8900000000000006,1.0000000000000002,2.2834615914530803,0.1511112699785519
0.1,Bordeaux_05,2021-01-09 23:06:00,23,5,1.0000000000000002,0.0,0.0,0.49000000000000005,2.25,2.8900000000000006,1.9482351338025525,0.13957919378627148
0.18,Bordeaux_05,2021-01-10 01:06:00,1,6,3.2399999999999998,0.0,0.0,1.0000000000000002,0.49000000000000005,2.25,1.486323246980574,0.12191485746128623
