E,Sensor,Date,Hour,Weekday,Lambdas,N,Sum Gamma,Lambda_t-1,Lambda_t-2,Lambda_t-3,Lambda Pred,E pred
0.84,Bordeaux_02,2020-09-12 09:06:00,9,5,70.55999999999999,0.0,0.0,,,,70.34766531084927,0.8387351507529017
0.99,Bordeaux_02,2020-09-12 11:06:00,11,5,98.00999999999999,0.0,0.0,70.55999999999999,,,89.40993036121088,0.9455682437625055
0.95,Bordeaux_02,2020-09-12 13:06:00,13,5,90.25,0.0,0.0,98.00999999999999,70.55999999999999,,89.59867396789483,0.9465657608845506
0.97,Bordeaux_02,2020-09-12 15:06:00,15,5,94.08999999999999,0.0,0.0,90.25,98.00999999999999,70.55999999999999,91.75607201854841,0.9578938981878338
0.97,Bordeaux_02,2020-09-12 17:06:00,17,5,94.08999999999999,0.0,0.0,94.08999999999999,90.25,98.00999999999999,97.19114575890491,0.9858556981572146
0.97,Bordeaux_02,2020-09-12 19:06:00,19,5,94.08999999999999,0.0,0.0,94.08999999999999,94.08999999999999,90.25,98.89781563936752,0.9944738088022607
1.06,Bordeaux_02,2020-09-12 21:06:00,21,5,112.36000000000001,0.0,0.0,94.08999999999999,94.08999999999999,94.08999999999999,115.0648811742424,1.0726829968552798
1.16,Bordeaux_02,2020-09-12 23:06:00,23,5,134.55999999999997,0.0,1.734723475976807e-18,112.36000000000001,94.08999999999999,94.08999999999999,119.04688099025971,1.0910860689710034
0.86,Bordeaux_02,2020-10-12 01:06:00,1,0,73.96,0.0,0.0,134.55999999999997,112.36000000000001,94.08999999999999,77.64235547619052,0.881148996913635
0.74,Bordeaux_02,2020-10-12 03:06:00,3,0,54.76,0.0,0.0,73.96,134.55999999999997,112.36000000000001,58.82409514332205,0.7669686769570323
0.74,Bordeaux_02,2020-10-12 07:06:00,7,0,54.76,0.0,0.0,54.76,73.96,134.55999999999997,58.07646032675197,0.7620791318934798
0.88,Bordeaux_02,2020-10-12 09:06:00,9,0,77.44,0.0,0.0,54.76,54.76,73.96,73.71759608306719,0.8585895182394623
0.84,Bordeaux_02,2020-10-12 11:06:00,11,0,70.55999999999999,0.0,0.0,77.44,54.76,54.76,74.01184466163748,0.8603013696469248
0.94,Bordeaux_02,2020-10-12 13:06:00,13,0,88.35999999999999,0.0,0.0,70.55999999999999,77.44,54.76,84.6235876591387,0.9199107981708808
0.92,Bordeaux_02,2020-10-12 15:06:00,15,0,84.64,0.0,0.0,88.35999999999999,70.55999999999999,77.44,87.04282522960315,0.9329674443923709
0.97,Bordeaux_02,2020-10-12 17:06:00,17,0,94.08999999999999,0.0,0.0,84.64,88.35999999999999,70.55999999999999,88.72075774549161,0.9419169695121307
0.97,Bordeaux_02,2020-10-12 19:06:00,19,0,94.08999999999999,0.0,0.0,94.08999999999999,84.64,88.35999999999999,95.66422258944907,0.9780808892389682
