E,Sensor,Date,Hour,Weekday,Lambdas,N,Sum Gamma,Lambda_t-1,Lambda_t-2,Lambda_t-3,Lambda Pred,E pred
1.08,Lille_04,2021-01-09 07:06:00,7,5,116.64000000000001,0.0,0.0,,,,125.96786864613262,1.1223540824808034
1.35,Lille_04,2021-01-09 09:06:00,9,5,182.25000000000003,0.0,0.0,116.64000000000001,,,177.2340955137183,1.3312929636774857
1.24,Lille_04,2021-01-09 11:06:00,11,5,153.76,0.0,1.734723475976807e-18,182.25000000000003,116.64000000000001,,194.2812891298978,1.39384823108507
1.48,Lille_04,2021-01-09 13:06:00,13,5,219.04,0.0,0.0,153.76,182.25000000000003,116.64000000000001,213.2679296930468,1.4603695754604271
1.5,Lille_04,2021-01-09 15:06:00,15,5,225.0,0.0,0.0,219.04,153.76,182.25000000000003,214.43486900915337,1.4643594811696798
1.58,Lille_04,2021-01-09 17:06:00,17,5,249.64000000000004,0.0,0.0,225.0,219.04,153.76,228.77097547979457,1.512517687433091
1.54,Lille_04,2021-01-09 19:06:00,19,5,237.16,0.0,0.0,249.64000000000004,225.0,219.04,237.3135408119831,1.5404984284704193
1.53,Lille_04,2021-01-09 21:06:00,21,5,234.09,0.0,0.0,237.16,249.64000000000004,225.0,249.4919844662698,1.5795315269606676
1.62,Lille_04,2021-01-09 23:06:00,23,5,262.44000000000005,0.0,0.0,234.09,237.16,249.64000000000004,251.41822538615568,1.5856173100283553
1.31,Lille_04,2021-01-10 01:06:00,1,6,171.61,0.0,0.0,262.44000000000005,234.09,237.16,183.65081964593227,1.3551782895469227
1.08,Lille_04,2021-01-10 03:06:00,3,6,116.64000000000001,0.0,0.0,171.61,262.44000000000005,234.09,114.21085680414117,1.0686947964884137
0.88,Lille_04,2021-01-10 05:06:00,5,6,77.44,0.0,0.0,116.64000000000001,171.61,262.44000000000005,87.79566471174233,0.936993408257189
1.26,Lille_04,2021-01-10 07:06:00,7,6,158.76000000000002,0.0,0.0,77.44,116.64000000000001,171.61,127.60016305387516,1.129602421446923
1.67,Lille_04,2021-01-10 09:06:00,9,6,278.89,0.0,0.0,158.76000000000002,77.44,116.64000000000001,249.05834290441936,1.578158239545133
1.55,Lille_04,2021-01-10 11:06:00,11,6,240.25000000000003,0.0,0.0,278.89,158.76000000000002,77.44,257.3912162497765,1.6043416601515292
1.68,Lille_04,2021-01-10 13:06:00,13,6,282.23999999999995,0.0,0.0,240.25000000000003,278.89,158.76000000000002,268.8900504901107,1.6397867254314225
1.59,Lille_04,2021-01-10 15:06:00,15,6,252.81000000000003,0.0,0.0,282.23999999999995,240.25000000000003,278.89,258.6266557428144,1.6081873514700158
1.59,Lille_04,2021-01-10 17:06:00,17,6,252.81000000000003,0.0,0.0,252.81000000000003,282.23999999999995,240.25000000000003,256.30553734612494,1.6009545194855628
1.67,Lille_04,2021-01-10 19:06:00,19,6,278.89,0.0,0.0,252.81000000000003,252.81000000000003,282.23999999999995,256.70881155806666,1.602213504992598
1.6,Lille_04,2021-01-10 21:06:00,21,6,256.00000000000006,0.0,0.0,278.89,252.81000000000003,252.81000000000003,256.7265376680165,1.6022688216027188
1.61,Lille_04,2021-01-10 23:06:00,23,6,259.21000000000004,0.0,0.0,256.00000000000006,278.89,252.81000000000003,254.03893386925105,1.5938598867819314
1.25,Lille_04,2021-01-11 00:06:00,0,0,156.25,0.0,0.0,259.21000000000004,256.00000000000006,278.89,163.48727026841104,1.2786214070959825
1.22,Lille_04,2021-01-11 02:06:00,2,0,148.84,0.0,0.0,156.25,259.21000000000004,256.00000000000006,148.06543868878424,1.2168214276909501
0.96,Lille_04,2021-01-11 04:06:00,4,0,92.16,0.0,0.0,148.84,156.25,259.21000000000004,116.98876044191526,1.081613426515755
0.96,Lille_04,2021-01-11 06:06:00,6,0,92.16,0.0,0.0,92.16,148.84,156.25,102.05928871905216,1.0102439740926554
1.23,Lille_04,2021-01-11 08:06:00,8,0,151.29,0.0,0.0,92.16,92.16,148.84,140.21490451323746,1.18412374570075
1.46,Lille_04,2021-01-11 10:06:00,10,0,213.15999999999997,0.0,0.0,151.29,92.16,92.16,229.89083693201593,1.5162151461188347
1.36,Lille_04,2021-01-11 12:06:00,12,0,184.96000000000004,0.0,0.0,213.15999999999997,151.29,92.16,216.6753715322802,1.471989713049246
1.44,Lille_04,2021-01-11 14:06:00,14,0,207.35999999999999,0.0,0.0,184.96000000000004,213.15999999999997,151.29,216.89095043473958,1.472721801409688
