E,Sensor,Date,Hour,Weekday,Lambdas,N,Sum Gamma,Lambda_t-1,Lambda_t-2,Lambda_t-3,Lambda Pred,E pred
0.62,Orleans_05,2021-12-18 07:06:00,7,5,38.44,0.0,1.734723475976807e-18,,,,36.005754635689975,0.6000479533811441
0.51,Orleans_05,2021-12-18 09:06:00,9,5,26.009999999999998,0.0,0.0,38.44,,,30.2663723667399,0.5501488195637604
0.59,Orleans_05,2021-12-18 11:06:00,11,5,34.809999999999995,0.0,0.0,26.009999999999998,38.44,,34.9848356496678,0.5914798022728063
0.52,Orleans_05,2021-12-18 13:06:00,13,5,27.040000000000003,0.0,0.0,34.809999999999995,26.009999999999998,38.44,32.159003348949824,0.5670890877891218
0.66,Orleans_05,2021-12-18 15:06:00,15,5,43.56,0.0,0.0,27.040000000000003,34.809999999999995,26.009999999999998,39.06201329325839,0.6249961063339387
0.73,Orleans_05,2021-12-18 17:06:00,17,5,53.28999999999999,0.0,0.0,43.56,27.040000000000003,34.809999999999995,48.679755591244515,0.6977087901929035
0.77,Orleans_05,2021-12-18 19:06:00,19,5,59.29,0.0,0.0,53.28999999999999,43.56,27.040000000000003,56.026914072485326,0.7485112829642939
0.74,Orleans_05,2021-12-18 21:06:00,21,5,54.76,0.0,0.0,59.29,53.28999999999999,43.56,55.113723084415625,0.742386173661765
0.71,Orleans_05,2021-12-18 23:06:00,23,5,50.41,0.0,0.0,54.76,59.29,53.28999999999999,53.17750540331886,0.7292290819990578
0.72,Orleans_05,2021-12-19 01:06:00,1,6,51.839999999999996,0.0,0.0,50.41,54.76,59.29,52.047188394664225,0.7214373735444001
0.75,Orleans_05,2021-12-19 03:06:00,3,6,56.25,0.0,0.0,51.839999999999996,50.41,54.76,52.52567958428413,0.7247460216122895
0.65,Orleans_05,2021-12-19 05:06:00,5,6,42.25,0.0,0.0,56.25,51.839999999999996,50.41,45.745612203976435,0.6763550266241571
0.61,Orleans_05,2021-12-19 07:06:00,7,6,37.21,0.0,0.0,42.25,56.25,51.839999999999996,38.14574282202941,0.6176223993835506
0.57,Orleans_05,2021-12-19 09:06:00,9,6,32.489999999999995,0.0,0.0,37.21,42.25,56.25,32.98656220346711,0.5743392917384907
0.58,Orleans_05,2021-12-19 11:06:00,11,6,33.63999999999999,0.0,1.734723475976807e-18,32.489999999999995,37.21,42.25,32.39199457625547,0.5691396540064264
0.6,Orleans_05,2021-12-19 13:06:00,13,6,36.0,0.0,0.0,33.63999999999999,32.489999999999995,37.21,33.70331011110263,0.5805455202747036
0.63,Orleans_05,2021-12-19 15:06:00,15,6,39.690000000000005,0.0,0.0,36.0,33.63999999999999,32.489999999999995,33.65665030016961,0.5801435193137092
0.64,Orleans_05,2021-12-19 17:06:00,17,6,40.96,0.0,0.0,39.690000000000005,36.0,33.63999999999999,40.77599922194636,0.6385608758916127
0.76,Orleans_05,2021-12-19 19:06:00,19,6,57.76,0.0,0.0,40.96,39.690000000000005,36.0,53.222913704552724,0.7295403601210335
0.81,Orleans_05,2021-12-19 21:06:00,21,6,65.61000000000001,0.0,0.0,57.76,40.96,39.690000000000005,58.025037867965345,0.7617416745062945
0.73,Orleans_05,2021-12-19 23:06:00,23,6,53.28999999999999,0.0,0.0,65.61000000000001,57.76,40.96,53.97461200900288,0.7346741591277244
0.75,Orleans_05,2021-12-20 01:06:00,1,0,56.25,0.0,0.0,53.28999999999999,65.61000000000001,57.76,53.13798042972001,0.7289580264303289
