E,Sensor,Date,Hour,Weekday,Lambdas,N,Sum Gamma,Lambda_t-1,Lambda_t-2,Lambda_t-3,Lambda Pred,E pred
2.67,Mulhouse_03,2021-01-04 09:06:00,9,0,712.89,0.0,0.0,,,,734.4754652485146,2.710120781899793
2.85,Mulhouse_03,2021-01-04 11:06:00,11,0,812.25,0.0,0.0,712.89,,,792.5010406069132,2.8151395002857553
2.95,Mulhouse_03,2021-01-04 13:06:00,13,0,870.25,0.0,0.0,812.25,712.89,,869.2123957832823,2.948240824259922
2.8,Mulhouse_03,2021-01-04 15:06:00,15,0,783.9999999999999,0.0,0.0,870.25,812.25,712.89,838.8570643242598,2.8963029267054576
2.92,Mulhouse_03,2021-01-04 17:06:00,17,0,852.6399999999999,0.0,0.0,783.9999999999999,870.25,812.25,838.2321519887712,2.8952239153280894
2.8,Mulhouse_03,2021-01-04 19:06:00,19,0,783.9999999999999,0.0,0.0,852.6399999999999,783.9999999999999,870.25,847.5868077150029,2.911334415203796
2.99,Mulhouse_03,2021-01-04 21:06:00,21,0,894.0100000000001,0.0,0.0,783.9999999999999,852.6399999999999,783.9999999999999,855.7394672570334,2.9253024924903634
2.83,Mulhouse_03,2021-01-04 23:06:00,23,0,800.89,0.0,0.0,894.0100000000001,783.9999999999999,852.6399999999999,877.3822063281696,2.962063818232432
2.63,Mulhouse_03,2021-01-05 01:06:00,1,1,691.6899999999999,0.0,0.0,800.89,894.0100000000001,783.9999999999999,665.4969686133596,2.579722792497984
2.29,Mulhouse_03,2021-01-05 03:06:00,3,1,524.4100000000001,0.0,-1.734723475976807e-18,691.6899999999999,800.89,894.0100000000001,475.37985809812744,2.1803207518576877
1.84,Mulhouse_03,2021-01-05 07:06:00,7,1,338.56,0.0,0.0,524.4100000000001,691.6899999999999,800.89,356.30785330230333,1.8876118597378628
2.52,Mulhouse_03,2021-01-05 09:06:00,9,1,635.0400000000001,0.0,0.0,338.56,524.4100000000001,691.6899999999999,608.5432591017321,2.4668669585158662
2.54,Mulhouse_03,2021-01-05 11:06:00,11,1,645.16,0.0,0.0,635.0400000000001,338.56,524.4100000000001,752.2351584784747,2.742690574013909
2.79,Mulhouse_03,2021-01-05 13:06:00,13,1,778.4100000000001,0.0,0.0,645.16,635.0400000000001,338.56,763.7813446219251,2.7636594302155344
