E,Sensor,Date,Hour,Weekday,Lambdas,N,Sum Gamma,Lambda_t-1,Lambda_t-2,Lambda_t-3,Lambda Pred,E pred
1.34,Mulhouse_01,2021-01-04 09:06:00,9,0,179.56000000000003,0.0,0.0,,,,202.20197538439905,1.4219774097516424
1.53,Mulhouse_01,2021-01-04 11:06:00,11,0,234.09,0.0,0.0,179.56000000000003,,,238.73804643372986,1.545115032719991
1.43,Mulhouse_01,2021-01-04 13:06:00,13,0,204.48999999999998,0.0,0.0,234.09,179.56000000000003,,241.14602009365134,1.5528876974644734
1.47,Mulhouse_01,2021-01-04 15:06:00,15,0,216.08999999999997,0.0,0.0,204.48999999999998,234.09,179.56000000000003,239.14682972808848,1.5464372917389457
1.52,Mulhouse_01,2021-01-04 17:06:00,17,0,231.04,0.0,0.0,216.08999999999997,204.48999999999998,234.09,242.73115013078836,1.557983151804885
1.63,Mulhouse_01,2021-01-04 19:06:00,19,0,265.69,0.0,0.0,231.04,216.08999999999997,204.48999999999998,251.27657651985078,1.5851705792117479
1.81,Mulhouse_01,2021-01-04 21:06:00,21,0,327.61,0.0,0.0,265.69,231.04,216.08999999999997,302.5520835960617,1.7394024364593197
1.76,Mulhouse_01,2021-01-04 23:06:00,23,0,309.76,0.0,0.0,327.61,265.69,231.04,304.8287106432594,1.7459344507834749
1.7,Mulhouse_01,2021-01-05 01:06:00,1,1,288.99999999999994,0.0,0.0,309.76,327.61,265.69,267.30910998120703,1.634959051417518
1.43,Mulhouse_01,2021-01-05 03:06:00,3,1,204.48999999999998,0.0,0.0,288.99999999999994,309.76,327.61,219.64631341851702,1.482046940614625
1.19,Mulhouse_01,2021-01-05 07:06:00,7,1,141.60999999999999,0.0,0.0,204.48999999999998,288.99999999999994,309.76,175.7979156313542,1.3258880632668588
1.34,Mulhouse_01,2021-01-05 09:06:00,9,1,179.56000000000003,0.0,0.0,141.60999999999999,204.48999999999998,288.99999999999994,186.01585875557456,1.3638763094781527
1.58,Mulhouse_01,2021-01-05 11:06:00,11,1,249.64000000000004,0.0,0.0,179.56000000000003,141.60999999999999,204.48999999999998,240.25607345711288,1.550019591673321
1.84,Mulhouse_01,2021-01-05 13:06:00,13,1,338.56,0.0,0.0,249.64000000000004,179.56000000000003,141.60999999999999,292.63116567871316,1.7106465610368295
1.62,Mulhouse_01,2021-01-05 15:06:00,15,1,262.44000000000005,0.0,0.0,338.56,249.64000000000004,179.56000000000003,296.41035626031754,1.7216572140246662
1.68,Mulhouse_01,2021-01-05 17:06:00,17,1,282.23999999999995,0.0,0.0,262.44000000000005,338.56,249.64000000000004,291.9010308013235,1.70851113780778
1.77,Mulhouse_01,2021-01-05 19:06:00,19,1,313.29,0.0,0.0,282.23999999999995,262.44000000000005,338.56,314.6701103874465,1.77389433278154
1.87,Mulhouse_01,2021-01-05 21:06:00,21,1,349.69000000000005,0.0,0.0,313.29,282.23999999999995,262.44000000000005,332.51641292137066,1.8235032572533856
1.88,Mulhouse_01,2021-01-05 23:06:00,23,1,353.43999999999994,0.0,0.0,349.69000000000005,313.29,282.23999999999995,360.31228896604944,1.8981893713906668
1.4,Mulhouse_01,2021-01-06 01:06:00,1,2,195.99999999999997,0.0,0.0,353.43999999999994,349.69000000000005,313.29,233.14426505223244,1.5269062350132454
1.48,Mulhouse_01,2021-01-06 03:06:00,3,2,219.04,0.0,0.0,195.99999999999997,353.43999999999994,349.69000000000005,180.39666601091085,1.343118259912026
1.22,Mulhouse_01,2021-01-06 07:06:00,7,2,148.84,0.0,0.0,219.04,195.99999999999997,353.43999999999994,170.5003940853247,1.3057579947498874
1.29,Mulhouse_01,2021-01-06 09:06:00,9,2,166.41,0.0,0.0,148.84,219.04,195.99999999999997,169.32226119030017,1.3012388758037479
1.32,Mulhouse_01,2021-01-06 11:06:00,11,2,174.24,0.0,0.0,166.41,148.84,219.04,203.88108557599872,1.4278693412774108
1.53,Mulhouse_01,2021-01-06 13:06:00,13,2,234.09,0.0,0.0,174.24,166.41,148.84,226.86164081810358,1.5061926862725883
1.68,Mulhouse_01,2021-01-06 15:06:00,15,2,282.23999999999995,0.0,0.0,234.09,174.24,166.41,249.51035412299206,1.579589674956734
1.5,Mulhouse_01,2021-01-06 17:06:00,17,2,225.0,0.0,0.0,282.23999999999995,234.09,174.24,278.43882518478273,1.6686486304335695
1.55,Mulhouse_01,2021-01-06 19:06:00,19,2,240.25000000000003,0.0,0.0,225.0,282.23999999999995,234.09,267.9956879010514,1.6370573841531988
