E,Sensor,Date,Hour,Weekday,Lambdas,N,Sum Gamma,Lambda_t-1,Lambda_t-2,Lambda_t-3,Lambda Pred,E pred
2.44,Bordeaux_01,2020-09-12 09:06:00,9,5,595.36,0.0,0.0,,,,481.544081147834,2.194411267624722
2.6,Bordeaux_01,2020-09-12 11:06:00,11,5,676.0,0.0,0.0,595.36,,,645.1625078463204,2.5400049367005577
2.97,Bordeaux_01,2020-09-12 13:06:00,13,5,882.0900000000001,0.0,0.0,676.0,595.36,,802.8494855229022,2.8334598735872407
2.69,Bordeaux_01,2020-09-12 15:06:00,15,5,723.6099999999999,0.0,0.0,882.0900000000001,676.0,595.36,730.6257761573178,2.7030090198837993
2.36,Bordeaux_01,2020-09-12 17:06:00,17,5,556.9599999999999,0.0,0.0,723.6099999999999,882.0900000000001,676.0,623.2581535668025,2.496513876522225
2.95,Bordeaux_01,2020-09-12 19:06:00,19,5,870.25,0.0,0.0,556.9599999999999,723.6099999999999,882.0900000000001,783.5448353553392,2.7991870879870446
2.57,Bordeaux_01,2020-09-12 21:06:00,21,5,660.4899999999999,0.0,0.0,870.25,556.9599999999999,723.6099999999999,688.8102126938984,2.6245194087563886
2.79,Bordeaux_01,2020-09-12 23:06:00,23,5,778.4100000000001,0.0,0.0,660.4899999999999,870.25,556.9599999999999,683.2969853230956,2.613994998700448
2.19,Bordeaux_01,2020-10-12 01:06:00,1,0,479.61,0.0,0.0,778.4100000000001,660.4899999999999,870.25,479.344626666667,2.189394040977245
1.55,Bordeaux_01,2020-10-12 03:06:00,3,0,240.25000000000003,0.0,0.0,479.61,778.4100000000001,660.4899999999999,288.0600252742622,1.6972331167941022
1.63,Bordeaux_01,2020-10-12 07:06:00,7,0,265.69,0.0,0.0,240.25000000000003,479.61,778.4100000000001,272.83268176850913,1.6517647585794688
2.04,Bordeaux_01,2020-10-12 09:06:00,9,0,416.15999999999997,0.0,0.0,265.69,240.25000000000003,479.61,445.1419423434514,2.109838719768531
2.61,Bordeaux_01,2020-10-12 11:06:00,11,0,681.2099999999999,0.0,0.0,416.15999999999997,265.69,240.25000000000003,589.8995440453766,2.428784766185297
2.76,Bordeaux_01,2020-10-12 13:06:00,13,0,761.7599999999999,0.0,0.0,681.2099999999999,416.15999999999997,265.69,737.1787816859473,2.715103647535297
2.71,Bordeaux_01,2020-10-12 15:06:00,15,0,734.41,0.0,0.0,761.7599999999999,681.2099999999999,416.15999999999997,746.669333945455,2.732525084871967
2.44,Bordeaux_01,2020-10-12 17:06:00,17,0,595.36,0.0,0.0,734.41,761.7599999999999,681.2099999999999,654.3102960824511,2.5579489754145825
2.84,Bordeaux_01,2020-10-12 19:06:00,19,0,806.56,0.0,0.0,595.36,734.41,761.7599999999999,751.018305588987,2.74047132002688
2.97,Bordeaux_01,2020-10-12 21:06:00,21,0,882.0900000000001,0.0,0.0,806.56,595.36,734.41,821.225939679778,2.8657039967166495
2.46,Bordeaux_01,2020-10-12 23:06:00,23,0,605.16,0.0,0.0,882.0900000000001,806.56,595.36,669.7817478571835,2.588014195975717
1.84,Bordeaux_01,2020-11-12 01:06:00,1,3,338.56,0.0,0.0,605.16,882.0900000000001,806.56,396.523455952381,1.9912896724293556
1.01,Bordeaux_01,2020-11-12 03:06:00,3,3,102.01,0.0,0.0,338.56,605.16,882.0900000000001,172.82982380952387,1.3146475718211474
1.63,Bordeaux_01,2020-11-12 07:06:00,7,3,265.69,0.0,0.0,102.01,338.56,605.16,230.87344653796666,1.5194520279955095
2.14,Bordeaux_01,2020-11-12 09:06:00,9,3,457.96,0.0,0.0,265.69,102.01,338.56,435.9982281183875,2.0880570588908425
2.27,Bordeaux_01,2020-11-12 11:06:00,11,3,515.29,0.0,0.0,457.96,265.69,102.01,497.5241234848485,2.230524878778196
2.84,Bordeaux_01,2020-11-12 13:06:00,13,3,806.56,0.0,0.0,515.29,457.96,265.69,731.0153414876785,2.7037295380412565
2.9,Bordeaux_01,2020-11-12 15:06:00,15,3,841.0,0.0,0.0,806.56,515.29,457.96,756.2767749917107,2.750048681372224
2.91,Bordeaux_01,2020-11-12 17:06:00,17,3,846.8100000000002,0.0,0.0,841.0,806.56,515.29,753.5706979391772,2.74512421930079
2.61,Bordeaux_01,2020-11-12 19:06:00,19,3,681.2099999999999,0.0,0.0,846.8100000000002,841.0,806.56,694.5668720013648,2.6354636631935655
2.54,Bordeaux_01,2020-11-12 21:06:00,21,3,645.16,0.0,0.0,681.2099999999999,846.8100000000002,841.0,685.614588445115,2.6184243132943807
2.81,Bordeaux_01,2020-11-12 23:06:00,23,3,789.61,0.0,0.0,645.16,681.2099999999999,846.8100000000002,738.3446955388218,2.717249888285621
1.85,Bordeaux_01,2020-12-12 01:06:00,1,5,342.25,0.0,0.0,789.61,645.16,681.2099999999999,378.641775054945,1.9458719769166342
1.68,Bordeaux_01,2020-12-12 03:06:00,3,5,282.23999999999995,0.0,0.0,342.25,789.61,645.16,275.6311184811064,1.660214198472915
1.44,Bordeaux_01,2020-12-12 07:06:00,7,5,207.35999999999999,0.0,0.0,282.23999999999995,342.25,789.61,240.22650341407427,1.5499242027082303
1.89,Bordeaux_01,2020-12-12 09:06:00,9,5,357.21,0.0,0.0,207.35999999999999,282.23999999999995,342.25,311.841835572018,1.7659044016367873
2.02,Bordeaux_01,2020-12-12 11:06:00,11,5,408.04,0.0,0.0,357.21,207.35999999999999,282.23999999999995,390.09951568477584,1.9750937083712656
2.57,Bordeaux_01,2020-12-12 13:06:00,13,5,660.4899999999999,0.0,0.0,408.04,357.21,207.35999999999999,583.0116020787325,2.4145633188606435
2.57,Bordeaux_01,2020-12-12 15:06:00,15,5,660.4899999999999,0.0,0.0,660.4899999999999,408.04,357.21,656.3613630459788,2.561955040678854
2.79,Bordeaux_01,2020-12-12 17:06:00,17,5,778.4100000000001,0.0,0.0,660.4899999999999,660.4899999999999,408.04,713.3714784280669,2.670901492807376
2.94,Bordeaux_01,2020-12-12 19:06:00,19,5,864.3599999999999,0.0,0.0,778.4100000000001,660.4899999999999,660.4899999999999,759.8006216790809,2.756448116107178
2.5,Bordeaux_01,2020-12-12 21:06:00,21,5,625.0,0.0,0.0,864.3599999999999,778.4100000000001,660.4899999999999,665.7546217713244,2.580222125653767
