E,Sensor,Date,Hour,Weekday,Lambdas,N,Sum Gamma,Lambda_t-1,Lambda_t-2,Lambda_t-3,Lambda Pred,E pred
0.61,Rennes_02,2021-01-05 07:06:00,7,1,37.21,0.0,0.0,,,,44.67301709960309,0.6683787631246455
0.65,Rennes_02,2021-01-05 09:06:00,9,1,42.25,0.0,0.0,37.21,,,48.537887527935915,0.6966913773539609
0.84,Rennes_02,2021-01-05 11:06:00,11,1,70.55999999999999,0.0,0.0,42.25,37.21,,70.45820752710837,0.8393938737393094
0.93,Rennes_02,2021-01-05 13:06:00,13,1,86.49000000000001,0.0,0.0,70.55999999999999,42.25,37.21,86.09653130220875,0.9278821654833589
0.84,Rennes_02,2021-01-05 15:06:00,15,1,70.55999999999999,0.0,0.0,86.49000000000001,70.55999999999999,42.25,80.45083060238296,0.8969438700519836
0.93,Rennes_02,2021-01-05 17:06:00,17,1,86.49000000000001,0.0,0.0,70.55999999999999,86.49000000000001,70.55999999999999,86.008525371934,0.9274078141353673
0.86,Rennes_02,2021-01-05 19:06:00,19,1,73.96,0.0,0.0,86.49000000000001,70.55999999999999,86.49000000000001,84.08958599804527,0.9170037404397283
0.84,Rennes_02,2021-01-05 21:06:00,21,1,70.55999999999999,0.0,0.0,73.96,86.49000000000001,70.55999999999999,78.23903540291379,0.8845283229095255
0.85,Rennes_02,2021-01-05 23:06:00,23,1,72.24999999999999,0.0,0.0,70.55999999999999,73.96,86.49000000000001,79.42706274360245,0.8912186193275051
0.7,Rennes_02,2021-01-06 01:06:00,1,2,48.99999999999999,0.0,0.0,72.24999999999999,70.55999999999999,73.96,48.72565045223419,0.6980376096761133
0.59,Rennes_02,2021-01-06 03:06:00,3,2,34.809999999999995,0.0,0.0,48.99999999999999,72.24999999999999,70.55999999999999,37.59924411387969,0.6131822250675544
0.56,Rennes_02,2021-01-06 05:06:00,5,2,31.360000000000003,0.0,0.0,34.809999999999995,48.99999999999999,72.24999999999999,33.41194638889151,0.5780306772905008
0.66,Rennes_02,2021-01-06 07:06:00,7,2,43.56,0.0,0.0,31.360000000000003,34.809999999999995,48.99999999999999,38.37865498887474,0.619505084635104
0.87,Rennes_02,2021-01-06 09:06:00,9,2,75.69,0.0,0.0,43.56,31.360000000000003,34.809999999999995,76.48031783462143,0.8745302615382811
