E,Sensor,Date,Hour,Weekday,Lambdas,N,Sum Gamma,Lambda_t-1,Lambda_t-2,Lambda_t-3,Lambda Pred,E pred
0.53,Lille_05,2021-01-09 07:06:00,7,5,28.090000000000003,0.0,0.0,,,,21.339859230591113,0.4619508548600285
0.47,Lille_05,2021-01-09 09:06:00,9,5,22.089999999999996,0.0,0.0,28.090000000000003,,,28.912248005649612,0.5377011066163954
0.46,Lille_05,2021-01-09 11:06:00,11,5,21.16,0.0,0.0,22.089999999999996,28.090000000000003,,28.387365174468254,0.5327979464531395
0.57,Lille_05,2021-01-09 13:06:00,13,5,32.489999999999995,0.0,0.0,21.16,22.089999999999996,28.090000000000003,29.626587875675895,0.544303112940537
0.75,Lille_05,2021-01-09 15:06:00,15,5,56.25,0.0,0.0,32.489999999999995,21.16,22.089999999999996,33.052917779539364,0.5749166703057006
0.62,Lille_05,2021-01-09 17:06:00,17,5,38.44,0.0,1.734723475976807e-18,56.25,32.489999999999995,21.16,33.65512024836792,0.5801303323251417
0.49,Lille_05,2021-01-09 19:06:00,19,5,24.009999999999998,0.0,0.0,38.44,56.25,32.489999999999995,29.32798429690572,0.5415531764924449
0.54,Lille_05,2021-01-09 21:06:00,21,5,29.160000000000004,0.0,0.0,24.009999999999998,38.44,56.25,32.76620352343935,0.5724177104478805
0.67,Lille_05,2021-01-09 23:06:00,23,5,44.89000000000001,0.0,0.0,29.160000000000004,24.009999999999998,38.44,32.68139255918305,0.5716764168582
0.47,Lille_05,2021-01-10 01:06:00,1,6,22.089999999999996,0.0,0.0,44.89000000000001,29.160000000000004,24.009999999999998,23.983414616215132,0.48972864543760486
0.21,Lille_05,2021-01-10 03:06:00,3,6,4.409999999999999,0.0,0.0,22.089999999999996,44.89000000000001,29.160000000000004,9.88425730288318,0.31439238704019506
0.13,Lille_05,2021-01-10 05:06:00,5,6,1.6900000000000002,0.0,0.0,4.409999999999999,22.089999999999996,44.89000000000001,5.225558647278514,0.22859480849919828
0.35,Lille_05,2021-01-10 07:06:00,7,6,12.249999999999998,0.0,0.0,1.6900000000000002,4.409999999999999,22.089999999999996,12.432242980572784,0.3525938595689492
0.57,Lille_05,2021-01-10 09:06:00,9,6,32.489999999999995,0.0,0.0,12.249999999999998,1.6900000000000002,4.409999999999999,32.696135591712114,0.5718053479263037
0.54,Lille_05,2021-01-10 11:06:00,11,6,29.160000000000004,0.0,0.0,32.489999999999995,12.249999999999998,1.6900000000000002,31.32834758224326,0.5597173177796383
0.63,Lille_05,2021-01-10 13:06:00,13,6,39.690000000000005,0.0,0.0,29.160000000000004,32.489999999999995,12.249999999999998,28.521182347684004,0.5340522666152069
0.54,Lille_05,2021-01-10 15:06:00,15,6,29.160000000000004,0.0,0.0,39.690000000000005,29.160000000000004,32.489999999999995,30.40462191894803,0.5514038621459595
0.54,Lille_05,2021-01-10 17:06:00,17,6,29.160000000000004,0.0,0.0,29.160000000000004,39.690000000000005,29.160000000000004,27.53074367634963,0.5246974716572363
0.49,Lille_05,2021-01-10 19:06:00,19,6,24.009999999999998,0.0,0.0,29.160000000000004,29.160000000000004,39.690000000000005,32.04446709218047,0.5660783257834596
0.51,Lille_05,2021-01-10 21:06:00,21,6,26.009999999999998,0.0,0.0,24.009999999999998,29.160000000000004,29.160000000000004,29.52287185814401,0.5433495362852904
0.46,Lille_05,2021-01-10 23:06:00,23,6,21.16,0.0,0.0,26.009999999999998,24.009999999999998,29.160000000000004,26.18940215699583,0.5117558222140304
0.31,Lille_05,2021-01-11 01:06:00,1,0,9.61,0.0,1.734723475976807e-18,21.16,26.009999999999998,24.009999999999998,17.418484611107566,0.4173545807956056
0.36,Lille_05,2021-01-11 03:06:00,3,0,12.959999999999999,0.0,0.0,9.61,21.16,26.009999999999998,11.514871397979528,0.3393356951159063
0.32,Lille_05,2021-01-11 05:06:00,5,0,10.24,0.0,0.0,12.959999999999999,9.61,21.16,10.681273102198483,0.3268221703342428
0.48,Lille_05,2021-01-11 07:06:00,7,0,23.04,0.0,0.0,10.24,12.959999999999999,9.61,23.54411817928485,0.48522281664493944
0.49,Lille_05,2021-01-11 09:06:00,9,0,24.009999999999998,0.0,0.0,23.04,10.24,12.959999999999999,31.319136012018998,0.5596350240292239
0.67,Lille_05,2021-01-11 11:06:00,11,0,44.89000000000001,0.0,0.0,24.009999999999998,23.04,10.24,32.5488372954899,0.570515883174955
0.52,Lille_05,2021-01-11 13:06:00,13,0,27.040000000000003,0.0,0.0,44.89000000000001,24.009999999999998,23.04,32.459137641884844,0.5697292132398061
0.63,Lille_05,2021-01-11 15:06:00,15,0,39.690000000000005,0.0,0.0,27.040000000000003,44.89000000000001,24.009999999999998,29.360846953593843,0.5418565027162989
0.61,Lille_05,2021-01-11 17:06:00,17,0,37.21,0.0,0.0,39.690000000000005,27.040000000000003,44.89000000000001,35.42435804218274,0.5951836526836296
0.62,Lille_05,2021-01-11 19:06:00,19,0,38.44,0.0,1.734723475976807e-18,37.21,39.690000000000005,27.040000000000003,35.76036724433661,0.5979997261231531
0.63,Lille_05,2021-01-11 21:06:00,21,0,39.690000000000005,0.0,0.0,38.44,37.21,39.690000000000005,36.408616107956625,0.6033955262342987
0.64,Lille_05,2021-01-11 23:06:00,23,0,40.96,0.0,0.0,39.690000000000005,38.44,37.21,35.849770066645775,0.5987467750781275
0.43,Lille_05,2021-01-12 01:06:00,1,1,18.49,0.0,0.0,40.96,39.690000000000005,38.44,23.050581104867565,0.4801102071906779
