E,Sensor,Date,Hour,Weekday,Lambdas,N,Sum Gamma,Lambda_t-1,Lambda_t-2,Lambda_t-3,Lambda Pred,E pred
0.42,Mérignac_02,2021-01-03 09:06:00,9,6,17.639999999999997,0.0,0.0,,,,13.136323428573421,0.36244066312395773
0.41,Mérignac_02,2021-01-03 11:06:00,11,6,16.809999999999995,0.0,1.734723475976807e-18,17.639999999999997,,,15.699012433104127,0.3962197929571935
0.41,Mérignac_02,2021-01-03 13:06:00,13,6,16.809999999999995,0.0,1.734723475976807e-18,16.809999999999995,17.639999999999997,,17.433697960840785,0.41753680030436585
0.39,Mérignac_02,2021-01-03 15:06:00,15,6,15.21,0.0,0.0,16.809999999999995,16.809999999999995,17.639999999999997,17.662962809285883,0.42027327787150454
0.49,Mérignac_02,2021-01-03 17:06:00,17,6,24.009999999999998,0.0,0.0,15.21,16.809999999999995,16.809999999999995,17.992437365276995,0.424174932843479
0.42,Mérignac_02,2021-01-03 19:06:00,19,6,17.639999999999997,0.0,0.0,24.009999999999998,15.21,16.809999999999995,18.80165875231018,0.4336087954863252
0.42,Mérignac_02,2021-01-03 21:06:00,21,6,17.639999999999997,0.0,0.0,17.639999999999997,24.009999999999998,15.21,17.44049162957522,0.41761814651156165
0.48,Mérignac_02,2021-01-03 23:06:00,23,6,23.04,0.0,0.0,17.639999999999997,17.639999999999997,24.009999999999998,18.460455854471135,0.4296563260848272
0.32,Mérignac_02,2021-01-04 01:06:00,1,0,10.24,0.0,0.0,23.04,17.639999999999997,17.639999999999997,11.461155818021481,0.3385432884879197
0.21,Mérignac_02,2021-01-04 03:06:00,3,0,4.409999999999999,0.0,0.0,10.24,23.04,17.639999999999997,6.875948977667179,0.2622203077121827
0.3,Mérignac_02,2021-01-04 05:06:00,5,0,9.0,0.0,0.0,4.409999999999999,10.24,23.04,6.231134666990776,0.24962240818866355
0.31,Mérignac_02,2021-01-04 07:06:00,7,0,9.61,0.0,1.734723475976807e-18,9.0,4.409999999999999,10.24,7.905685455788138,0.281170507980267
0.38,Mérignac_02,2021-01-04 09:06:00,9,0,14.44,0.0,0.0,9.61,9.0,4.409999999999999,11.79876613036253,0.34349332060991417
0.32,Mérignac_02,2021-01-04 11:06:00,11,0,10.24,0.0,0.0,14.44,9.61,9.0,12.799849992887491,0.35776877998069495
0.31,Mérignac_02,2021-01-04 13:06:00,13,0,9.61,0.0,1.734723475976807e-18,10.24,14.44,9.61,13.38033469530365,0.3657913981397547
0.3,Mérignac_02,2021-01-04 15:06:00,15,0,9.0,0.0,0.0,9.61,10.24,14.44,11.213239039788238,0.33486174818554953
