E,Sensor,Date,Hour,Weekday,Lambdas,N,Sum Gamma,Lambda_t-1,Lambda_t-2,Lambda_t-3,Lambda Pred,E pred
1.19,Rennes_09,2022-01-05 07:06:00,7,2,141.60999999999999,0.0,0.0,,,,149.69312089747214,1.2234914012671776
1.3,Rennes_09,2022-01-05 09:06:00,9,2,169.0,0.0,0.0,141.60999999999999,,,188.24551292131883,1.372025921480053
1.4,Rennes_09,2022-01-05 11:06:00,11,2,195.99999999999997,0.0,0.0,169.0,141.60999999999999,,202.36341267797866,1.4225449471914013
1.49,Rennes_09,2022-01-05 13:06:00,13,2,222.01,0.0,0.0,195.99999999999997,169.0,141.60999999999999,223.46601196845074,1.4948779614685967
1.49,Rennes_09,2022-01-05 15:06:00,15,2,222.01,0.0,0.0,222.01,195.99999999999997,169.0,205.3368982113917,1.4329581229449508
1.53,Rennes_09,2022-01-05 17:06:00,17,2,234.09,0.0,0.0,222.01,222.01,195.99999999999997,219.18456207638314,1.4804883048385866
1.54,Rennes_09,2022-01-05 19:06:00,19,2,237.16,0.0,0.0,234.09,222.01,222.01,239.04568411031352,1.546110229286106
1.73,Rennes_09,2022-01-05 21:06:00,21,2,299.29,0.0,0.0,237.16,234.09,222.01,253.90995318495598,1.5934552180245165
1.73,Rennes_09,2022-01-05 23:06:00,23,2,299.29,0.0,0.0,299.29,237.16,234.09,274.9890941636742,1.6582795125179417
1.38,Rennes_09,2022-01-06 01:06:00,1,3,190.43999999999997,0.0,0.0,299.29,299.29,237.16,201.67972397847362,1.4201398662754088
1.14,Rennes_09,2022-01-06 03:06:00,3,3,129.95999999999998,0.0,0.0,190.43999999999997,299.29,299.29,135.70106580125866,1.1649080040984294
1.09,Rennes_09,2022-01-06 05:06:00,5,3,118.81000000000002,0.0,0.0,129.95999999999998,190.43999999999997,299.29,120.19374316454328,1.0963290708749052
1.19,Rennes_09,2022-01-06 07:06:00,7,3,141.60999999999999,0.0,0.0,118.81000000000002,129.95999999999998,190.43999999999997,142.98969078672235,1.1957829685470618
1.4,Rennes_09,2022-01-06 09:06:00,9,3,195.99999999999997,0.0,0.0,141.60999999999999,118.81000000000002,129.95999999999998,186.44856195238017,1.365461687314515
1.43,Rennes_09,2022-01-06 11:06:00,11,3,204.48999999999998,0.0,0.0,195.99999999999997,141.60999999999999,118.81000000000002,213.20030755510484,1.460138033047235
1.76,Rennes_09,2022-01-06 13:06:00,13,3,309.76,0.0,0.0,204.48999999999998,195.99999999999997,141.60999999999999,260.7403547435192,1.614745660293036
1.49,Rennes_09,2022-01-06 15:06:00,15,3,222.01,0.0,0.0,309.76,204.48999999999998,195.99999999999997,230.76624791229867,1.5190992328096893
1.55,Rennes_09,2022-01-06 17:06:00,17,3,240.25000000000003,0.0,0.0,222.01,309.76,204.48999999999998,225.73478300006795,1.5024472802733144
1.69,Rennes_09,2022-01-06 19:06:00,19,3,285.60999999999996,0.0,0.0,240.25000000000003,222.01,309.76,246.41114959862273,1.5697488639862833
1.76,Rennes_09,2022-01-06 21:06:00,21,3,309.76,0.0,0.0,285.60999999999996,240.25000000000003,222.01,273.31983292248356,1.6532387393310246
1.57,Rennes_09,2022-01-06 23:06:00,23,3,246.49,0.0,0.0,309.76,285.60999999999996,240.25000000000003,296.4473264855127,1.7217645788130058
1.28,Rennes_09,2022-01-07 01:06:00,1,4,163.84,0.0,0.0,246.49,309.76,285.60999999999996,171.34243681194843,1.3089783680869154
1.16,Rennes_09,2022-01-07 03:06:00,3,4,134.55999999999997,0.0,1.734723475976807e-18,163.84,246.49,309.76,135.44493529808415,1.1638081255004373
1.06,Rennes_09,2022-01-07 05:06:00,5,4,112.36000000000001,0.0,0.0,134.55999999999997,163.84,246.49,117.61515569314524,1.084505212957251
1.16,Rennes_09,2022-01-07 07:06:00,7,4,134.55999999999997,0.0,1.734723475976807e-18,112.36000000000001,134.55999999999997,163.84,132.50598184841851,1.151112426518012
1.27,Rennes_09,2022-01-07 09:06:00,9,4,161.29,0.0,0.0,134.55999999999997,112.36000000000001,134.55999999999997,166.65036059009876,1.2909312940280702
1.36,Rennes_09,2022-01-07 11:06:00,11,4,184.96000000000004,0.0,0.0,161.29,134.55999999999997,112.36000000000001,179.20219178208166,1.3386642289315183
1.42,Rennes_09,2022-01-07 13:06:00,13,4,201.64,0.0,0.0,184.96000000000004,161.29,134.55999999999997,205.35807874536698,1.4330320259692977
1.31,Rennes_09,2022-01-07 15:06:00,15,4,171.61,0.0,0.0,201.64,184.96000000000004,161.29,190.44381456777862,1.3800138208285402
1.28,Rennes_09,2022-01-07 17:06:00,17,4,163.84,0.0,0.0,171.61,201.64,184.96000000000004,182.8686524841474,1.352289364315742
1.31,Rennes_09,2022-01-07 19:06:00,19,4,171.61,0.0,0.0,163.84,171.61,201.64,174.05069056346835,1.3192827239203444
1.31,Rennes_09,2022-01-07 21:06:00,21,4,171.61,0.0,0.0,171.61,163.84,171.61,176.10293670888007,1.3270378167515802
1.29,Rennes_09,2022-01-07 23:06:00,23,4,166.41,0.0,0.0,171.61,171.61,163.84,178.1585690608422,1.3347605368036703
1.23,Rennes_09,2022-01-08 01:06:00,1,5,151.29,0.0,0.0,166.41,171.61,171.61,147.7982524839776,1.2157230461086834
1.12,Rennes_09,2022-01-08 03:06:00,3,5,125.44000000000001,0.0,0.0,151.29,166.41,171.61,129.6600507610151,1.1386836731990808
