E,Sensor,Date,Hour,Weekday,Lambdas,N,Sum Gamma,Lambda_t-1,Lambda_t-2,Lambda_t-3,Lambda Pred,E pred
0.71,Orléans_03,2021-01-10 07:06:00,7,6,50.41,0.0,0.0,,,,47.53911935068776,0.6894861807947116
0.73,Orléans_03,2021-01-10 09:06:00,9,6,53.28999999999999,0.0,0.0,50.41,,,48.26597819185441,0.694737203493914
0.65,Orléans_03,2021-01-10 11:06:00,11,6,42.25,0.0,0.0,53.28999999999999,50.41,,50.70006634042576,0.7120397906046104
0.65,Orléans_03,2021-01-10 13:06:00,13,6,42.25,0.0,0.0,42.25,53.28999999999999,50.41,44.61027881911634,0.6679092664360657
0.73,Orléans_03,2021-01-10 15:06:00,15,6,53.28999999999999,0.0,0.0,42.25,42.25,53.28999999999999,43.68577401722745,0.6609521466583451
0.7,Orléans_03,2021-01-10 17:06:00,17,6,48.99999999999999,0.0,0.0,53.28999999999999,42.25,42.25,52.21222929435491,0.7225803020727517
0.65,Orléans_03,2021-01-10 19:06:00,19,6,42.25,0.0,0.0,48.99999999999999,53.28999999999999,42.25,52.61893675267145,0.7253891145631526
0.69,Orléans_03,2021-01-10 21:06:00,21,6,47.60999999999999,0.0,0.0,42.25,48.99999999999999,53.28999999999999,53.32935195348876,0.7302694841870963
0.7,Orléans_03,2021-01-10 23:06:00,23,6,48.99999999999999,0.0,0.0,47.60999999999999,42.25,48.99999999999999,49.23947244406739,0.7017084326418445
0.74,Orléans_03,2021-01-11 01:06:00,1,0,54.76,0.0,0.0,48.99999999999999,47.60999999999999,42.25,48.1477584761536,0.6938858585974612
0.71,Orléans_03,2021-01-11 03:06:00,3,0,50.41,0.0,0.0,54.76,48.99999999999999,47.60999999999999,49.801446609843424,0.705701400096694
0.75,Orléans_03,2021-01-11 05:06:00,5,0,56.25,0.0,0.0,50.41,54.76,48.99999999999999,48.633662398379016,0.6973783936886704
0.7,Orléans_03,2021-01-11 07:06:00,7,0,48.99999999999999,0.0,0.0,56.25,50.41,54.76,50.069215853358635,0.7075960419148671
0.75,Orléans_03,2021-01-11 09:06:00,9,0,56.25,0.0,0.0,48.99999999999999,56.25,50.41,47.65132743430988,0.6902994092008907
0.76,Orléans_03,2021-01-11 11:06:00,11,0,57.76,0.0,0.0,56.25,48.99999999999999,56.25,51.742864535525605,0.7193251318807483
0.67,Orléans_03,2021-01-11 13:06:00,13,0,44.89000000000001,0.0,0.0,57.76,56.25,48.99999999999999,53.99482106735549,0.7348116838167144
0.71,Orléans_03,2021-01-11 15:06:00,15,0,50.41,0.0,0.0,44.89000000000001,57.76,56.25,45.14519900004036,0.6719017710948555
0.72,Orléans_03,2021-01-11 17:06:00,17,0,51.839999999999996,0.0,0.0,50.41,44.89000000000001,57.76,54.2844860812139,0.7367800627135204
0.74,Orléans_03,2021-01-11 19:06:00,19,0,54.76,0.0,0.0,51.839999999999996,50.41,44.89000000000001,53.65421152214189,0.7324903516234319
0.68,Orléans_03,2021-01-11 21:06:00,21,0,46.24000000000001,0.0,0.0,54.76,51.839999999999996,50.41,54.56858144367354,0.738705499124472
0.75,Orléans_03,2021-01-11 23:06:00,23,0,56.25,0.0,0.0,46.24000000000001,54.76,51.839999999999996,53.836759759204995,0.7337353730004095
0.83,Orléans_03,2021-01-12 01:06:00,1,1,68.89,0.0,-1.734723475976807e-18,56.25,46.24000000000001,54.76,50.53309392182593,0.7108663300637182
0.79,Orléans_03,2021-01-12 03:06:00,3,1,62.41000000000001,0.0,0.0,68.89,56.25,46.24000000000001,57.01918085259473,0.7551104611419096
0.75,Orléans_03,2021-01-12 05:06:00,5,1,56.25,0.0,0.0,62.41000000000001,68.89,56.25,57.23540427182574,0.7565408400861499
