E,Sensor,Date,Hour,Weekday,Lambdas,N,Sum Gamma,Lambda_t-1,Lambda_t-2,Lambda_t-3,Lambda Pred,E pred
0.27,Rennes_01,2021-01-05 07:06:00,7,1,7.290000000000001,0.0,0.0,,,,8.066044504562104,0.28400782567672506
0.3,Rennes_01,2021-01-05 09:06:00,9,1,9.0,0.0,0.0,7.290000000000001,,,11.666658889370627,0.34156491168401104
0.35,Rennes_01,2021-01-05 11:06:00,11,1,12.249999999999998,0.0,0.0,9.0,7.290000000000001,,15.018823454916763,0.38754126818852164
0.39,Rennes_01,2021-01-05 13:06:00,13,1,15.21,0.0,0.0,12.249999999999998,9.0,7.290000000000001,15.46967016939179,0.3933150158510579
0.41,Rennes_01,2021-01-05 15:06:00,15,1,16.809999999999995,0.0,1.734723475976807e-18,15.21,12.249999999999998,9.0,17.515031783074154,0.4185096388743532
0.43,Rennes_01,2021-01-05 17:06:00,17,1,18.49,0.0,0.0,16.809999999999995,15.21,12.249999999999998,19.229752951490976,0.43851742213384154
0.4,Rennes_01,2021-01-05 19:06:00,19,1,16.000000000000004,0.0,0.0,18.49,16.809999999999995,15.21,19.057725387948476,0.4365515477918785
0.43,Rennes_01,2021-01-05 21:06:00,21,1,18.49,0.0,0.0,16.000000000000004,18.49,16.809999999999995,17.633933934083615,0.4199277787201463
0.41,Rennes_01,2021-01-05 23:06:00,23,1,16.809999999999995,0.0,1.734723475976807e-18,18.49,16.000000000000004,18.49,18.631515815211447,0.4316423961476844
0.31,Rennes_01,2021-01-06 01:06:00,1,2,9.61,0.0,1.734723475976807e-18,16.809999999999995,18.49,16.000000000000004,10.635008771114858,0.3261136116618695
0.24,Rennes_01,2021-01-06 03:06:00,3,2,5.76,0.0,0.0,9.61,16.809999999999995,18.49,6.720549930617582,0.2592402347363847
0.25,Rennes_01,2021-01-06 05:06:00,5,2,6.25,0.0,0.0,5.76,9.61,16.809999999999995,5.5419913787973325,0.23541434490696042
0.32,Rennes_01,2021-01-06 07:06:00,7,2,10.24,0.0,0.0,6.25,5.76,9.61,8.184678831402232,0.2860887769801925
0.4,Rennes_01,2021-01-06 09:06:00,9,2,16.000000000000004,0.0,0.0,10.24,6.25,5.76,17.362013171307943,0.4166774912484228
0.44,Rennes_01,2021-01-06 11:06:00,11,2,19.36,0.0,0.0,16.000000000000004,10.24,6.25,18.825727918064977,0.4338862514307751
0.44,Rennes_01,2021-01-06 13:06:00,13,2,19.36,0.0,0.0,19.36,16.000000000000004,10.24,23.3729160979686,0.48345543846324246
0.46,Rennes_01,2021-01-06 15:06:00,15,2,21.16,0.0,0.0,19.36,19.36,16.000000000000004,21.52939859808043,0.4639978297156187
0.46,Rennes_01,2021-01-06 17:06:00,17,2,21.16,0.0,0.0,21.16,19.36,19.36,22.413101713910237,0.47342477453033904
0.45,Rennes_01,2021-01-06 19:06:00,19,2,20.25,0.0,0.0,21.16,21.16,19.36,21.181764039660116,0.460236504850062
0.45,Rennes_01,2021-01-06 21:06:00,21,2,20.25,0.0,0.0,20.25,21.16,21.16,21.058289145052935,0.45889311549698514
0.45,Rennes_01,2021-01-06 23:06:00,23,2,20.25,0.0,0.0,20.25,20.25,21.16,20.75212749819278,0.45554503068514296
0.3,Rennes_01,2021-01-07 01:06:00,1,3,9.0,0.0,0.0,20.25,20.25,20.25,11.784578185322635,0.34328673416435185
0.27,Rennes_01,2021-01-07 03:06:00,3,3,7.290000000000001,0.0,0.0,9.0,20.25,20.25,6.966965508676428,0.26395009961499216
0.22,Rennes_01,2021-01-07 05:06:00,5,3,4.84,0.0,0.0,7.290000000000001,9.0,20.25,6.073906081124917,0.246452958617358
0.3,Rennes_01,2021-01-07 07:06:00,7,3,9.0,0.0,0.0,4.84,7.290000000000001,9.0,8.525027657516297,0.2919765000392377
0.38,Rennes_01,2021-01-07 09:06:00,9,3,14.44,0.0,0.0,9.0,4.84,7.290000000000001,16.95322901413022,0.41174299039728923
0.44,Rennes_01,2021-01-07 11:06:00,11,3,19.36,0.0,0.0,14.44,9.0,4.84,16.73960510531677,0.40914062503394566
0.52,Rennes_01,2021-01-07 13:06:00,13,3,27.040000000000003,0.0,0.0,19.36,14.44,9.0,23.275911443766788,0.4824511523850553
0.36,Rennes_01,2021-01-09 01:06:00,1,5,12.959999999999999,0.0,0.0,27.040000000000003,19.36,14.44,12.614233560327593,0.3551652229642929
0.37,Rennes_01,2021-01-09 03:06:00,3,5,13.69,0.0,0.0,12.959999999999999,27.040000000000003,19.36,10.827395213161795,0.3290500754165207
0.11,Rennes_01,2021-01-09 05:06:00,5,5,1.21,0.0,0.0,13.69,12.959999999999999,27.040000000000003,5.371442624190723,0.23176372934932513
0.33,Rennes_01,2021-01-09 07:06:00,7,5,10.89,0.0,0.0,1.21,13.69,12.959999999999999,7.748607761233758,0.2783632116719765
0.41,Rennes_01,2021-01-09 09:06:00,9,5,16.809999999999995,0.0,1.734723475976807e-18,10.89,1.21,13.69,17.81405939063308,0.4220670490648741
0.58,Rennes_01,2021-01-09 11:06:00,11,5,33.63999999999999,0.0,1.734723475976807e-18,16.809999999999995,10.89,1.21,26.66238509605286,0.5163563217009439
