E,Sensor,Date,Hour,Weekday,Lambdas,N,Sum Gamma,Lambda_t-1,Lambda_t-2,Lambda_t-3,Lambda Pred,E pred
0.73,Strasbourg_03,2022-01-02 07:06:00,7,6,53.28999999999999,0.0,0.0,,,,52.4527776737887,0.7242428989903091
0.81,Strasbourg_03,2022-01-02 09:06:00,9,6,65.61000000000001,0.0,0.0,53.28999999999999,,,63.35473203976295,0.7959568583771545
0.84,Strasbourg_03,2022-01-02 11:06:00,11,6,70.55999999999999,0.0,0.0,65.61000000000001,53.28999999999999,,68.35119457532338,0.826747812669156
0.93,Strasbourg_03,2022-01-02 13:06:00,13,6,86.49000000000001,0.0,0.0,70.55999999999999,65.61000000000001,53.28999999999999,71.23325033018565,0.8439979284938184
0.8,Strasbourg_03,2022-01-02 15:06:00,15,6,64.00000000000001,0.0,0.0,86.49000000000001,70.55999999999999,65.61000000000001,75.33247447415629,0.8679428234288034
0.87,Strasbourg_03,2022-01-02 17:06:00,17,6,75.69,0.0,0.0,64.00000000000001,86.49000000000001,70.55999999999999,73.37242266166568,0.8565770406779865
0.94,Strasbourg_03,2022-01-02 19:06:00,19,6,88.35999999999999,0.0,0.0,75.69,64.00000000000001,86.49000000000001,80.31345032025503,0.8961777185372053
1.03,Strasbourg_03,2022-01-02 21:06:00,21,6,106.08999999999999,0.0,0.0,88.35999999999999,75.69,64.00000000000001,88.02021524429449,0.9381908933916088
0.88,Strasbourg_03,2022-01-02 23:06:00,23,6,77.44,0.0,0.0,106.08999999999999,88.35999999999999,75.69,78.9785880057575,0.8886989816904118
0.79,Strasbourg_03,2022-01-03 01:06:00,1,0,62.41000000000001,0.0,0.0,77.44,106.08999999999999,88.35999999999999,57.98104707857713,0.7614528683942108
0.71,Strasbourg_03,2022-01-03 03:06:00,3,0,50.41,0.0,0.0,62.41000000000001,77.44,106.08999999999999,49.207244380441374,0.70147875506277
0.61,Strasbourg_03,2022-01-03 05:06:00,5,0,37.21,0.0,0.0,50.41,62.41000000000001,77.44,42.06258412182114,0.6485567370848995
0.72,Strasbourg_03,2022-01-03 07:06:00,7,0,51.839999999999996,0.0,0.0,37.21,50.41,62.41000000000001,53.17272690308145,0.7291963172087572
0.81,Strasbourg_03,2022-01-03 09:06:00,9,0,65.61000000000001,0.0,0.0,51.839999999999996,37.21,50.41,63.30507259661515,0.7956448491419721
0.8,Strasbourg_03,2022-01-03 11:06:00,11,0,64.00000000000001,0.0,0.0,65.61000000000001,51.839999999999996,37.21,71.16596091131147,0.8435991993317175
0.76,Strasbourg_03,2022-01-03 13:06:00,13,0,57.76,0.0,0.0,64.00000000000001,65.61000000000001,51.839999999999996,68.88719160245549,0.8299830817700773
0.84,Strasbourg_03,2022-01-03 15:06:00,15,0,70.55999999999999,0.0,0.0,57.76,64.00000000000001,65.61000000000001,68.67912854387075,0.8287287164318052
0.78,Strasbourg_03,2022-01-03 17:06:00,17,0,60.84,0.0,0.0,70.55999999999999,57.76,64.00000000000001,67.62187565659443,0.8223252133833331
0.88,Strasbourg_03,2022-01-03 19:06:00,19,0,77.44,0.0,0.0,60.84,70.55999999999999,57.76,71.23315796781009,0.8439973813218267
0.86,Strasbourg_03,2022-01-03 21:06:00,21,0,73.96,0.0,0.0,77.44,60.84,70.55999999999999,71.97403346637292,0.8483751143590489
0.87,Strasbourg_03,2022-01-03 23:06:00,23,0,75.69,0.0,0.0,73.96,77.44,60.84,74.06746952879607,0.8606245960277691
0.63,Strasbourg_03,2022-01-04 01:06:00,1,1,39.690000000000005,0.0,0.0,75.69,73.96,77.44,46.85305282024737,0.6844928985770953
0.62,Strasbourg_03,2022-01-04 03:06:00,3,1,38.44,0.0,1.734723475976807e-18,39.690000000000005,75.69,73.96,40.769121209147535,0.638507018044027
0.57,Strasbourg_03,2022-01-04 05:06:00,5,1,32.489999999999995,0.0,0.0,38.44,39.690000000000005,75.69,36.68567316697832,0.605686991497905
0.65,Strasbourg_03,2022-01-04 07:06:00,7,1,42.25,0.0,0.0,32.489999999999995,38.44,39.690000000000005,41.598980224554786,0.6449727143418921
0.75,Strasbourg_03,2022-01-04 09:06:00,9,1,56.25,0.0,0.0,42.25,32.489999999999995,38.44,50.7038362481629,0.7120662627042718
0.73,Strasbourg_03,2022-01-04 11:06:00,11,1,53.28999999999999,0.0,0.0,56.25,42.25,32.489999999999995,57.345916105033865,0.7572708637273315
0.69,Strasbourg_03,2022-01-04 13:06:00,13,1,47.60999999999999,0.0,0.0,53.28999999999999,56.25,42.25,63.123300944402764,0.7945017365896865
0.67,Strasbourg_03,2022-01-04 15:06:00,15,1,44.89000000000001,0.0,0.0,47.60999999999999,53.28999999999999,56.25,51.93292513804482,0.720645024530419
0.68,Strasbourg_03,2022-01-04 17:06:00,17,1,46.24000000000001,0.0,0.0,44.89000000000001,47.60999999999999,53.28999999999999,51.77700139225719,0.7195623766724967
0.82,Strasbourg_03,2022-01-04 19:06:00,19,1,67.23999999999998,0.0,1.734723475976807e-18,46.24000000000001,44.89000000000001,47.60999999999999,52.67991776600109,0.7258093259665455
0.79,Strasbourg_03,2022-01-04 21:06:00,21,1,62.41000000000001,0.0,0.0,67.23999999999998,46.24000000000001,44.89000000000001,58.042408987960656,0.7618556883554828
0.74,Strasbourg_03,2022-01-04 23:06:00,23,1,54.76,0.0,0.0,62.41000000000001,67.23999999999998,46.24000000000001,62.91944515605007,0.7932177831847321
