E,Sensor,Date,Hour,Weekday,Lambdas,N,Sum Gamma,Lambda_t-1,Lambda_t-2,Lambda_t-3,Lambda Pred,E pred
0.39,Strasbourg_05,2022-01-02 07:06:00,7,6,15.21,0.0,0.0,,,,20.071721919424444,0.4480147533220803
0.45,Strasbourg_05,2022-01-02 09:06:00,9,6,20.25,0.0,0.0,15.21,,,21.537355928011515,0.46408356928479505
0.5,Strasbourg_05,2022-01-02 11:06:00,11,6,25.0,0.0,0.0,20.25,15.21,,25.864750626219607,0.5085739929078128
0.57,Strasbourg_05,2022-01-02 13:06:00,13,6,32.489999999999995,0.0,0.0,25.0,20.25,15.21,29.583153060699246,0.5439039718617548
0.56,Strasbourg_05,2022-01-02 15:06:00,15,6,31.360000000000003,0.0,0.0,32.489999999999995,25.0,20.25,30.855244498280662,0.5554749724180259
0.6,Strasbourg_05,2022-01-02 17:06:00,17,6,36.0,0.0,0.0,31.360000000000003,32.489999999999995,25.0,34.47632547350329,0.5871654406851896
0.64,Strasbourg_05,2022-01-02 19:06:00,19,6,40.96,0.0,0.0,36.0,31.360000000000003,32.489999999999995,39.30385750068379,0.6269278866080515
0.62,Strasbourg_05,2022-01-02 21:06:00,21,6,38.44,0.0,1.734723475976807e-18,40.96,36.0,31.360000000000003,42.20053000030406,0.6496193500836014
0.69,Strasbourg_05,2022-01-02 23:06:00,23,6,47.60999999999999,0.0,0.0,38.44,40.96,36.0,43.96783073334525,0.663082428762407
0.56,Strasbourg_05,2022-01-03 01:06:00,1,0,31.360000000000003,0.0,0.0,47.60999999999999,38.44,40.96,30.30192970821034,0.5504718858235209
0.39,Strasbourg_05,2022-01-03 03:06:00,3,0,15.21,0.0,0.0,31.360000000000003,47.60999999999999,38.44,18.14308587787796,0.425947014050785
0.39,Strasbourg_05,2022-01-03 05:06:00,5,0,15.21,0.0,0.0,15.21,31.360000000000003,47.60999999999999,15.52413222708067,0.39400675409287933
0.48,Strasbourg_05,2022-01-03 07:06:00,7,0,23.04,0.0,0.0,15.21,15.21,31.360000000000003,20.0734265837859,0.44803377756354373
0.47,Strasbourg_05,2022-01-03 09:06:00,9,0,22.089999999999996,0.0,0.0,23.04,15.21,15.21,23.67398635182875,0.48655920864606755
0.49,Strasbourg_05,2022-01-03 11:06:00,11,0,24.009999999999998,0.0,0.0,22.089999999999996,23.04,15.21,24.96362784494772,0.4996361460597874
0.47,Strasbourg_05,2022-01-03 13:06:00,13,0,22.089999999999996,0.0,0.0,24.009999999999998,22.089999999999996,23.04,30.84281909768996,0.5553631163274165
0.45,Strasbourg_05,2022-01-03 15:06:00,15,0,20.25,0.0,0.0,22.089999999999996,24.009999999999998,22.089999999999996,26.806986000461446,0.5177546330112502
0.48,Strasbourg_05,2022-01-03 17:06:00,17,0,23.04,0.0,0.0,20.25,22.089999999999996,24.009999999999998,26.037093692943337,0.5102655553037392
0.6,Strasbourg_05,2022-01-03 19:06:00,19,0,36.0,0.0,0.0,23.04,20.25,22.089999999999996,31.711158355762187,0.5631266141442987
0.68,Strasbourg_05,2022-01-03 21:06:00,21,0,46.24000000000001,0.0,0.0,36.0,23.04,20.25,38.62703069717167,0.6215064818420776
0.7,Strasbourg_05,2022-01-03 23:06:00,23,0,48.99999999999999,0.0,0.0,46.24000000000001,36.0,23.04,43.59770639286293,0.6602855927010897
0.54,Strasbourg_05,2022-01-04 01:06:00,1,1,29.160000000000004,0.0,0.0,48.99999999999999,46.24000000000001,36.0,26.739325679494733,0.5171008187916041
0.38,Strasbourg_05,2022-01-04 03:06:00,3,1,14.44,0.0,0.0,29.160000000000004,48.99999999999999,46.24000000000001,18.159441566681025,0.4261389628593122
0.32,Strasbourg_05,2022-01-04 05:06:00,5,1,10.24,0.0,0.0,14.44,29.160000000000004,48.99999999999999,15.299234187304444,0.3911423549975692
