E,Sensor,Date,Hour,Weekday,Lambdas,N,Sum Gamma,Lambda_t-1,Lambda_t-2,Lambda_t-3,Lambda Pred,E pred
0.92,Orleans_04,2021-12-18 07:06:00,7,5,84.64,0.0,0.0,,,,82.23179449072731,0.90681748158451
0.95,Orleans_04,2021-12-18 09:06:00,9,5,90.25,0.0,0.0,84.64,,,99.25948453725887,0.9962905426493763
1.2,Orleans_04,2021-12-18 11:06:00,11,5,144.0,0.0,0.0,90.25,84.64,,131.5567505954462,1.1469819117817255
1.13,Orleans_04,2021-12-18 13:06:00,13,5,127.68999999999997,0.0,0.0,144.0,90.25,84.64,128.85837403450054,1.1351580243935226
1.16,Orleans_04,2021-12-18 15:06:00,15,5,134.55999999999997,0.0,1.734723475976807e-18,127.68999999999997,144.0,90.25,133.67991969029177,1.1562003273234782
1.24,Orleans_04,2021-12-18 17:06:00,17,5,153.76,0.0,1.734723475976807e-18,134.55999999999997,127.68999999999997,144.0,148.29718266074354,1.2177733067395735
1.25,Orleans_04,2021-12-18 19:06:00,19,5,156.25,0.0,0.0,153.76,134.55999999999997,127.68999999999997,151.70922564754028,1.2317029903655357
1.3,Orleans_04,2021-12-18 21:06:00,21,5,169.0,0.0,0.0,156.25,153.76,134.55999999999997,168.56631648816162,1.2983309150142024
1.28,Orleans_04,2021-12-18 23:06:00,23,5,163.84,0.0,0.0,169.0,156.25,153.76,164.17382048694068,1.2813033227418895
1.13,Orleans_04,2021-12-19 01:06:00,1,6,127.68999999999997,0.0,0.0,163.84,169.0,156.25,128.17163000000005,1.1321291004121397
0.99,Orleans_04,2021-12-19 03:06:00,3,6,98.00999999999999,0.0,0.0,127.68999999999997,163.84,169.0,93.9497645766489,0.969276867446288
0.88,Orleans_04,2021-12-19 05:06:00,5,6,77.44,0.0,0.0,98.00999999999999,127.68999999999997,163.84,79.00264505514257,0.8888343212047033
0.84,Orleans_04,2021-12-19 07:06:00,7,6,70.55999999999999,0.0,0.0,77.44,98.00999999999999,127.68999999999997,76.13047133997878,0.872527772279936
1.07,Orleans_04,2021-12-19 09:06:00,9,6,114.49,0.0,0.0,70.55999999999999,77.44,98.00999999999999,106.2875948809523,1.0309587522347938
1.13,Orleans_04,2021-12-19 11:06:00,11,6,127.68999999999997,0.0,0.0,114.49,70.55999999999999,77.44,129.42255087165034,1.1376403248463478
1.16,Orleans_04,2021-12-19 13:06:00,13,6,134.55999999999997,0.0,1.734723475976807e-18,127.68999999999997,114.49,70.55999999999999,131.57699925774557,1.1470701777038126
1.36,Orleans_04,2021-12-19 15:06:00,15,6,184.96000000000004,0.0,0.0,134.55999999999997,127.68999999999997,114.49,160.52212854626367,1.2669732773277567
1.23,Orleans_04,2021-12-19 17:06:00,17,6,151.29,0.0,0.0,184.96000000000004,134.55999999999997,127.68999999999997,152.34939175733635,1.2342989579406456
1.4,Orleans_04,2021-12-19 19:06:00,19,6,195.99999999999997,0.0,0.0,151.29,184.96000000000004,134.55999999999997,185.12928333333326,1.3606222228573708
1.17,Orleans_04,2021-12-19 21:06:00,21,6,136.89,0.0,0.0,195.99999999999997,151.29,184.96000000000004,148.16820255577753,1.2172436179983757
1.39,Orleans_04,2021-12-19 23:06:00,23,6,193.20999999999998,0.0,0.0,136.89,195.99999999999997,151.29,182.98187170329638,1.3527079200747527
1.2,Orleans_04,2021-12-20 01:06:00,1,0,144.0,0.0,0.0,193.20999999999998,136.89,195.99999999999997,141.3137487179487,1.1887545950192946
0.97,Orleans_04,2021-12-20 03:06:00,3,0,94.08999999999999,0.0,0.0,144.0,193.20999999999998,136.89,91.67003238550932,0.9574446844884007
0.92,Orleans_04,2021-12-20 05:06:00,5,0,84.64,0.0,0.0,94.08999999999999,144.0,193.20999999999998,83.79145714967957,0.9153767374675826
0.91,Orleans_04,2021-12-20 07:06:00,7,0,82.81,0.0,0.0,84.64,94.08999999999999,144.0,82.14383052226924,0.906332337072165
1.02,Orleans_04,2021-12-20 09:06:00,9,0,104.03999999999999,0.0,0.0,82.81,84.64,94.08999999999999,104.1467278705923,1.0205230417319948
1.17,Orleans_04,2021-12-20 11:06:00,11,0,136.89,0.0,0.0,104.03999999999999,82.81,84.64,133.2169358761782,1.1541964125580109
1.12,Orleans_04,2021-12-20 13:06:00,13,0,125.44000000000001,0.0,0.0,136.89,104.03999999999999,82.81,127.04309123916404,1.1271339372016267
1.18,Orleans_04,2021-12-20 15:06:00,15,0,139.23999999999998,0.0,0.0,125.44000000000001,136.89,104.03999999999999,133.6812595270454,1.1562061214465411
1.18,Orleans_04,2021-12-20 17:06:00,17,0,139.23999999999998,0.0,0.0,139.23999999999998,125.44000000000001,136.89,142.65243537298926,1.194371949490565
1.25,Orleans_04,2021-12-20 19:06:00,19,0,156.25,0.0,0.0,139.23999999999998,139.23999999999998,125.44000000000001,162.43470893878887,1.2744987600574151
1.64,Orleans_04,2021-12-20 21:06:00,21,0,268.9599999999999,0.0,1.734723475976807e-18,156.25,139.23999999999998,139.23999999999998,216.5397412229434,1.471528936932412
1.33,Orleans_04,2021-12-20 23:06:00,23,0,176.89000000000001,0.0,0.0,268.9599999999999,156.25,139.23999999999998,184.4616525008323,1.3581666042898872
1.29,Orleans_04,2021-12-21 01:06:00,1,1,166.41,0.0,0.0,176.89000000000001,268.9599999999999,156.25,146.40864999999997,1.2099944214747436
0.89,Orleans_04,2021-12-21 03:06:00,3,1,79.21000000000001,0.0,-1.734723475976807e-18,166.41,176.89000000000001,268.9599999999999,87.37688951057454,0.934756061818133
0.92,Orleans_04,2021-12-21 05:06:00,5,1,84.64,0.0,0.0,79.21000000000001,166.41,176.89000000000001,84.62424283292285,0.9199143592363522
0.93,Orleans_04,2021-12-21 07:06:00,7,1,86.49000000000001,0.0,0.0,84.64,79.21000000000001,166.41,83.12545955673886,0.9117316466852451
1.13,Orleans_04,2021-12-21 09:06:00,9,1,127.68999999999997,0.0,0.0,86.49000000000001,84.64,79.21000000000001,116.86793120392555,1.0810547220373516
1.15,Orleans_04,2021-12-21 11:06:00,11,1,132.24999999999997,0.0,0.0,127.68999999999997,86.49000000000001,84.64,131.8474068839723,1.1482482609783142
1.14,Orleans_04,2021-12-21 13:06:00,13,1,129.95999999999998,0.0,0.0,132.24999999999997,127.68999999999997,86.49000000000001,130.78506717599493,1.1436129903774044
1.24,Orleans_04,2021-12-21 15:06:00,15,1,153.76,0.0,1.734723475976807e-18,129.95999999999998,132.24999999999997,127.68999999999997,147.4222043019241,1.214175458086368
1.1,Orleans_04,2021-12-21 17:06:00,17,1,121.00000000000001,0.0,0.0,153.76,129.95999999999998,132.24999999999997,133.99922506640735,1.1575803430708702
1.4,Orleans_04,2021-12-21 19:06:00,19,1,195.99999999999997,0.0,0.0,121.00000000000001,153.76,129.95999999999998,170.26933203124648,1.304872913471831
1.22,Orleans_04,2021-12-21 21:06:00,21,1,148.84,0.0,0.0,195.99999999999997,121.00000000000001,153.76,155.66883905032168,1.2476731905844642
1.22,Orleans_04,2021-12-21 23:06:00,23,1,148.84,0.0,0.0,148.84,195.99999999999997,121.00000000000001,155.54969374106943,1.2471956291659678
1.1,Orleans_04,2021-12-22 01:06:00,1,2,121.00000000000001,0.0,0.0,148.84,148.84,195.99999999999997,121.5322916666667,1.102416852495764
0.91,Orleans_04,2021-12-22 03:06:00,3,2,82.81,0.0,0.0,121.00000000000001,148.84,148.84,81.17854985651367,0.9009913976088433
0.91,Orleans_04,2021-12-22 05:06:00,5,2,82.81,0.0,0.0,82.81,121.00000000000001,148.84,80.51171630408803,0.8972832122807605
0.92,Orleans_04,2021-12-22 07:06:00,7,2,84.64,0.0,0.0,82.81,82.81,121.00000000000001,82.11606586013569,0.9061791537005014
1.1,Orleans_04,2021-12-22 09:06:00,9,2,121.00000000000001,0.0,0.0,84.64,82.81,82.81,111.3753478705922,1.0553451940980838
1.15,Orleans_04,2021-12-22 11:06:00,11,2,132.24999999999997,0.0,0.0,121.00000000000001,84.64,82.81,131.0453900517849,1.1447505844147225
1.13,Orleans_04,2021-12-22 13:06:00,13,2,127.68999999999997,0.0,0.0,132.24999999999997,121.00000000000001,84.64,129.37710352408862,1.137440563388209
1.15,Orleans_04,2021-12-22 15:06:00,15,2,132.24999999999997,0.0,0.0,127.68999999999997,132.24999999999997,121.00000000000001,143.0413921967498,1.1959991312569997
1.22,Orleans_04,2021-12-22 17:06:00,17,2,148.84,0.0,0.0,132.24999999999997,127.68999999999997,132.24999999999997,141.53065047442155,1.1896665519145335
1.24,Orleans_04,2021-12-22 19:06:00,19,2,153.76,0.0,1.734723475976807e-18,148.84,132.24999999999997,127.68999999999997,151.76816778857625,1.2319422380476135
1.35,Orleans_04,2021-12-22 21:06:00,21,2,182.25000000000003,0.0,0.0,153.76,148.84,132.24999999999997,165.74850904830615,1.2874335285687808
1.27,Orleans_04,2021-12-22 23:06:00,23,2,161.29,0.0,0.0,182.25000000000003,153.76,148.84,163.79228555187584,1.2798136018650366
1.03,Orleans_04,2021-12-23 01:06:00,1,3,106.08999999999999,0.0,0.0,161.29,182.25000000000003,153.76,111.62234166666667,1.0565147498575997
0.93,Orleans_04,2021-12-23 03:06:00,3,3,86.49000000000001,0.0,0.0,106.08999999999999,161.29,182.25000000000003,84.3569719350608,0.9184605159453552
0.9,Orleans_04,2021-12-23 05:06:00,5,3,81.0,0.0,0.0,86.49000000000001,106.08999999999999,161.29,79.27874112246407,0.890386102331253
0.9,Orleans_04,2021-12-23 07:06:00,7,3,81.0,0.0,0.0,81.0,86.49000000000001,106.08999999999999,81.83749114899885,0.904640763778633
1.02,Orleans_04,2021-12-23 09:06:00,9,3,104.03999999999999,0.0,0.0,81.0,81.0,86.49000000000001,103.36604310868748,1.0166909221031113
1.24,Orleans_04,2021-12-23 11:06:00,11,3,153.76,0.0,1.734723475976807e-18,104.03999999999999,81.0,81.0,142.7219067464469,1.1946627421429319
1.18,Orleans_04,2021-12-23 13:06:00,13,3,139.23999999999998,0.0,0.0,153.76,104.03999999999999,81.0,131.3986374269196,1.146292447095939
1.15,Orleans_04,2021-12-23 15:06:00,15,3,132.24999999999997,0.0,0.0,139.23999999999998,153.76,104.03999999999999,130.43346656813787,1.142074719832892
