E,Sensor,Date,Hour,Weekday,Lambdas,N,Sum Gamma,Lambda_t-1,Lambda_t-2,Lambda_t-3,Lambda Pred,E pred
0.89,Rennes_05,2021-01-05 07:06:00,7,1,79.21000000000001,0.0,-1.734723475976807e-18,,,,89.654700789481,0.9468616624907832
1.28,Rennes_05,2021-01-05 09:06:00,9,1,163.84,0.0,0.0,79.21000000000001,,,149.31666854167406,1.2219519980002245
1.37,Rennes_05,2021-01-05 11:06:00,11,1,187.69000000000003,0.0,0.0,163.84,79.21000000000001,,191.4786811304629,1.3837582199591911
1.28,Rennes_05,2021-01-05 13:06:00,13,1,163.84,0.0,0.0,187.69000000000003,163.84,79.21000000000001,196.36320396324794,1.4012965566333486
1.23,Rennes_05,2021-01-05 15:06:00,15,1,151.29,0.0,0.0,163.84,187.69000000000003,163.84,179.82682895887595,1.3409952608375466
1.39,Rennes_05,2021-01-05 17:06:00,17,1,193.20999999999998,0.0,0.0,151.29,163.84,187.69000000000003,181.93659713694657,1.3488387492096547
1.44,Rennes_05,2021-01-05 19:06:00,19,1,207.35999999999999,0.0,0.0,193.20999999999998,151.29,163.84,191.63085092041288,1.3843079531679823
1.37,Rennes_05,2021-01-05 21:06:00,21,1,187.69000000000003,0.0,0.0,207.35999999999999,193.20999999999998,151.29,209.5024198325786,1.447419841761811
1.3,Rennes_05,2021-01-05 23:06:00,23,1,169.0,0.0,0.0,187.69000000000003,207.35999999999999,193.20999999999998,213.7083578520088,1.4618767316432968
1.22,Rennes_05,2021-01-06 01:06:00,1,2,148.84,0.0,0.0,169.0,187.69000000000003,207.35999999999999,151.7972543105118,1.2320602838762063
0.96,Rennes_05,2021-01-06 03:06:00,3,2,92.16,0.0,0.0,148.84,169.0,187.69000000000003,95.2676090598897,0.9760512745747002
0.86,Rennes_05,2021-01-06 05:06:00,5,2,73.96,0.0,0.0,92.16,148.84,169.0,74.83986431915368,0.8651003659642833
0.93,Rennes_05,2021-01-06 07:06:00,7,2,86.49000000000001,0.0,0.0,73.96,92.16,148.84,88.52457923112837,0.9408750141816307
1.32,Rennes_05,2021-01-06 09:06:00,9,2,174.24,0.0,0.0,86.49000000000001,73.96,92.16,153.21645548262768,1.2378063478695998
1.4,Rennes_05,2021-01-06 11:06:00,11,2,195.99999999999997,0.0,0.0,174.24,86.49000000000001,73.96,191.41292224859134,1.3835205898308538
1.35,Rennes_05,2021-01-06 13:06:00,13,2,182.25000000000003,0.0,0.0,195.99999999999997,174.24,86.49000000000001,202.79517887207166,1.4240617222300151
