E,Sensor,Date,Hour,Weekday,Lambdas,N,Sum Gamma,Lambda_t-1,Lambda_t-2,Lambda_t-3,Lambda Pred,E pred
0.6,Rennes_06,2022-01-05 07:06:00,7,2,36.0,0.0,0.0,,,,38.23945820115884,0.6183806125773902
0.68,Rennes_06,2022-01-05 09:06:00,9,2,46.24000000000001,0.0,0.0,36.0,,,52.302802984760135,0.7232067683917244
0.73,Rennes_06,2022-01-05 11:06:00,11,2,53.28999999999999,0.0,0.0,46.24000000000001,36.0,,55.79254057778708,0.7469440446096821
0.79,Rennes_06,2022-01-05 13:06:00,13,2,62.41000000000001,0.0,0.0,53.28999999999999,46.24000000000001,36.0,65.33392613738704,0.8082940438812292
0.78,Rennes_06,2022-01-05 15:06:00,15,2,60.84,0.0,0.0,62.41000000000001,53.28999999999999,46.24000000000001,63.25103542734568,0.7953051956786507
0.81,Rennes_06,2022-01-05 17:06:00,17,2,65.61000000000001,0.0,0.0,60.84,62.41000000000001,53.28999999999999,65.80431983940832,0.8111986183383717
0.87,Rennes_06,2022-01-05 19:06:00,19,2,75.69,0.0,0.0,65.61000000000001,60.84,62.41000000000001,69.53340418470744,0.8338669209454674
0.83,Rennes_06,2022-01-05 21:06:00,21,2,68.89,0.0,-1.734723475976807e-18,75.69,65.61000000000001,60.84,74.13992809073757,0.8610454580957823
0.85,Rennes_06,2022-01-05 23:06:00,23,2,72.24999999999999,0.0,0.0,68.89,75.69,65.61000000000001,75.54104262526135,0.8691435015304513
0.69,Rennes_06,2022-01-06 01:06:00,1,3,47.60999999999999,0.0,0.0,72.24999999999999,68.89,75.69,51.046909599728025,0.7144712002574214
0.52,Rennes_06,2022-01-06 03:06:00,3,3,27.040000000000003,0.0,0.0,47.60999999999999,72.24999999999999,68.89,32.37376747901004,0.568979502961311
0.46,Rennes_06,2022-01-06 05:06:00,5,3,21.16,0.0,0.0,27.040000000000003,47.60999999999999,72.24999999999999,25.54445476678099,0.5054152230273737
0.64,Rennes_06,2022-01-06 07:06:00,7,3,40.96,0.0,0.0,21.16,27.040000000000003,47.60999999999999,37.95482734470274,0.6160748927257362
0.79,Rennes_06,2022-01-06 09:06:00,9,3,62.41000000000001,0.0,0.0,40.96,21.16,27.040000000000003,60.23079513692278,0.7760850155551438
