E,Sensor,Date,Hour,Weekday,Lambdas,N,Sum Gamma,Lambda_t-1,Lambda_t-2,Lambda_t-3,Lambda Pred,E pred
1.46,Orléans_02,2021-01-10 07:06:00,7,6,213.15999999999997,0.0,0.0,,,,220.83752242944732,1.4860603030477846
1.92,Orléans_02,2021-01-10 09:06:00,9,6,368.64,0.0,0.0,213.15999999999997,,,449.84392769929536,2.120952445717007
1.82,Orléans_02,2021-01-10 11:06:00,11,6,331.24,0.0,0.0,368.64,213.15999999999997,,351.0756234904169,1.8737012128149377
1.95,Orléans_02,2021-01-10 13:06:00,13,6,380.24999999999994,0.0,0.0,331.24,368.64,213.15999999999997,393.94937742390204,1.9848158036047125
1.72,Orléans_02,2021-01-10 15:06:00,15,6,295.84,0.0,0.0,380.24999999999994,331.24,368.64,337.06236466404533,1.8359258281968946
1.96,Orléans_02,2021-01-10 17:06:00,17,6,384.15999999999997,0.0,0.0,295.84,380.24999999999994,331.24,383.9528415321415,1.9594714632577366
2.08,Orléans_02,2021-01-10 19:06:00,19,6,432.64000000000004,0.0,0.0,384.15999999999997,295.84,380.24999999999994,397.02776835007853,1.9925555659757108
2.08,Orléans_02,2021-01-10 21:06:00,21,6,432.64000000000004,0.0,0.0,432.64000000000004,384.15999999999997,295.84,400.49041832173265,2.001225670237449
1.94,Orléans_02,2021-01-10 23:06:00,23,6,376.35999999999996,0.0,0.0,432.64000000000004,432.64000000000004,384.15999999999997,402.6924798901913,2.0067199104264435
2.31,Orléans_02,2021-01-11 01:06:00,1,0,533.61,0.0,0.0,376.35999999999996,432.64000000000004,432.64000000000004,434.829192345906,2.0852558412480375
1.47,Orléans_02,2021-01-11 03:06:00,3,0,216.08999999999997,0.0,0.0,533.61,376.35999999999996,432.64000000000004,238.53356507468416,1.5444531882665922
1.36,Orléans_02,2021-01-11 05:06:00,5,0,184.96000000000004,0.0,0.0,216.08999999999997,533.61,376.35999999999996,188.79765479941315,1.37403658903034
1.36,Orléans_02,2021-01-11 07:06:00,7,0,184.96000000000004,0.0,0.0,184.96000000000004,216.08999999999997,533.61,204.43971596322766,1.4298241708798591
1.63,Orléans_02,2021-01-11 09:06:00,9,0,265.69,0.0,0.0,184.96000000000004,184.96000000000004,216.08999999999997,281.641472915938,1.678217724003468
1.81,Orléans_02,2021-01-11 11:06:00,11,0,327.61,0.0,0.0,265.69,184.96000000000004,184.96000000000004,300.10258593730356,1.7323469223492838
1.8,Orléans_02,2021-01-11 13:06:00,13,0,324.0,0.0,0.0,327.61,265.69,184.96000000000004,342.3232279578762,1.8501979028143887
1.86,Orléans_02,2021-01-11 15:06:00,15,0,345.96000000000004,0.0,0.0,324.0,327.61,265.69,351.0738807079266,1.8736965621677555
1.85,Orléans_02,2021-01-11 17:06:00,17,0,342.25,0.0,0.0,345.96000000000004,324.0,327.61,369.0826839342492,1.9211524768592658
2.74,Orléans_02,2021-01-11 19:06:00,19,0,750.7600000000001,0.0,0.0,342.25,345.96000000000004,324.0,515.9288019883907,2.271406617029172
1.96,Orléans_02,2021-01-11 21:06:00,21,0,384.15999999999997,0.0,0.0,750.7600000000001,342.25,345.96000000000004,443.6749748359839,2.106359358789435
2.11,Orléans_02,2021-01-11 23:06:00,23,0,445.21,0.0,0.0,384.15999999999997,750.7600000000001,342.25,434.70102100530653,2.0849484909831864
1.64,Orléans_02,2021-01-12 01:06:00,1,1,268.9599999999999,0.0,1.734723475976807e-18,445.21,384.15999999999997,750.7600000000001,284.2971688013788,1.6861114103207382
1.53,Orléans_02,2021-01-12 03:06:00,3,1,234.09,0.0,0.0,268.9599999999999,445.21,384.15999999999997,202.61760374948128,1.4234381045534832
1.45,Orléans_02,2021-01-12 05:06:00,5,1,210.25,0.0,0.0,234.09,268.9599999999999,445.21,200.87097994232315,1.4172895961740606
1.5,Orléans_02,2021-01-12 07:06:00,7,1,225.0,0.0,0.0,210.25,234.09,268.9599999999999,214.12472855779285,1.4633001351663741
1.74,Orléans_02,2021-01-12 09:06:00,9,1,302.76,0.0,0.0,225.0,210.25,234.09,294.5798704595223,1.7163329235889007
1.89,Orléans_02,2021-01-12 11:06:00,11,1,357.21,0.0,0.0,302.76,225.0,210.25,332.41303348907286,1.8232197714183358
2.04,Orléans_02,2021-01-12 13:06:00,13,1,416.15999999999997,0.0,0.0,357.21,302.76,225.0,398.32819924697435,1.9958161219084647
2.39,Orléans_02,2021-01-12 15:06:00,15,1,571.21,0.0,0.0,416.15999999999997,357.21,302.76,428.0580493449264,2.0689563778507423
2.95,Orléans_02,2021-01-12 17:06:00,17,1,870.25,0.0,0.0,571.21,416.15999999999997,357.21,674.5620824721944,2.5972333019430396
2.07,Orléans_02,2021-01-12 19:06:00,19,1,428.48999999999995,0.0,0.0,870.25,571.21,416.15999999999997,464.43923441841514,2.1550852289837987
2.11,Orléans_02,2021-01-12 21:06:00,21,1,445.21,0.0,0.0,428.48999999999995,870.25,571.21,428.83034304297826,2.0708219214673633
1.89,Orléans_02,2021-01-12 23:06:00,23,1,357.21,0.0,0.0,445.21,428.48999999999995,870.25,399.12659847255986,1.9978153029561063
1.63,Orléans_02,2021-02-10 01:06:00,1,2,265.69,0.0,0.0,357.21,445.21,428.48999999999995,283.5401681791465,1.6838651020172206
1.55,Orléans_02,2021-02-10 03:06:00,3,2,240.25000000000003,0.0,0.0,265.69,357.21,445.21,204.94865014505845,1.4316027736249273
1.35,Orléans_02,2021-02-10 05:06:00,5,2,182.25000000000003,0.0,0.0,240.25000000000003,265.69,357.21,195.23239039082537,1.3972558476915578
1.32,Orléans_02,2021-02-10 07:06:00,7,2,174.24,0.0,0.0,182.25000000000003,240.25000000000003,265.69,206.7646299320648,1.43793125681329
1.77,Orléans_02,2021-02-10 09:06:00,9,2,313.29,0.0,0.0,174.24,182.25000000000003,240.25000000000003,295.4715576271609,1.7189286129073567
1.84,Orléans_02,2021-02-10 11:06:00,11,2,338.56,0.0,0.0,313.29,174.24,182.25000000000003,336.1108865486711,1.8333327208902128
1.77,Orléans_02,2021-02-10 13:06:00,13,2,313.29,0.0,0.0,338.56,313.29,174.24,358.57316674939864,1.8936028272829513
1.79,Orléans_02,2021-02-10 15:06:00,15,2,320.40999999999997,0.0,0.0,313.29,338.56,313.29,348.00051666954585,1.8654771954369902
1.85,Orléans_02,2021-02-10 17:06:00,17,2,342.25,0.0,0.0,320.40999999999997,313.29,338.56,361.20267325716736,1.900533275839093
1.9,Orléans_02,2021-02-10 19:06:00,19,2,361.0,0.0,0.0,342.25,320.40999999999997,313.29,392.91900639624816,1.9822184702909218
2.19,Orléans_02,2021-02-10 21:06:00,21,2,479.61,0.0,0.0,361.0,342.25,320.40999999999997,433.20702110885554,2.0813625852043547
1.73,Orléans_02,2021-02-10 23:06:00,23,2,299.29,0.0,0.0,479.61,361.0,342.25,386.4112251761012,1.965734532372317
1.98,Orléans_02,2021-02-11 01:06:00,1,3,392.03999999999996,0.0,0.0,299.29,479.61,361.0,327.54508920976184,1.8098206795419314
1.33,Orléans_02,2021-02-11 03:06:00,3,3,176.89000000000001,0.0,0.0,392.03999999999996,299.29,479.61,201.96814679885458,1.421154976766625
1.36,Orléans_02,2021-02-11 05:06:00,5,3,184.96000000000004,0.0,0.0,176.89000000000001,392.03999999999996,299.29,179.6202054303709,1.340224628300685
1.62,Orléans_02,2021-02-11 07:06:00,7,3,262.44000000000005,0.0,0.0,184.96000000000004,176.89000000000001,392.03999999999996,218.0769362837031,1.4767428221721721
1.45,Orléans_02,2021-02-11 09:06:00,9,3,210.25,0.0,0.0,262.44000000000005,184.96000000000004,176.89000000000001,267.6059946065941,1.6358667262542939
1.92,Orléans_02,2021-02-11 11:06:00,11,3,368.64,0.0,0.0,210.25,262.44000000000005,184.96000000000004,315.50102306697227,1.7762348467107953
1.97,Orléans_02,2021-02-11 13:06:00,13,3,388.09,0.0,0.0,368.64,210.25,262.44000000000005,365.5282833737993,1.9118793983245892
2.13,Orléans_02,2021-02-11 15:06:00,15,3,453.68999999999994,0.0,0.0,388.09,368.64,210.25,418.89604274616556,2.0466950010838585
2.05,Orléans_02,2021-02-11 17:06:00,17,3,420.24999999999994,0.0,0.0,453.68999999999994,388.09,368.64,399.1977369534958,1.9979933357083446
2.03,Orléans_02,2021-02-11 19:06:00,19,3,412.08999999999986,0.0,0.0,420.24999999999994,453.68999999999994,388.09,420.76149773976636,2.051247176085238
1.9,Orléans_02,2021-02-11 21:06:00,21,3,361.0,0.0,0.0,412.08999999999986,420.24999999999994,453.68999999999994,412.9501940021002,2.032117599948635
2.04,Orléans_02,2021-02-11 23:06:00,23,3,416.15999999999997,0.0,0.0,361.0,412.08999999999986,420.24999999999994,411.9249881399693,2.0295935261523903
1.62,Orléans_02,2021-02-12 01:06:00,1,4,262.44000000000005,0.0,0.0,416.15999999999997,361.0,412.08999999999986,257.42044383391845,1.604432746592759
1.37,Orléans_02,2021-02-12 03:06:00,3,4,187.69000000000003,0.0,0.0,262.44000000000005,416.15999999999997,361.0,197.20243043210016,1.4042878281609514
1.58,Orléans_02,2021-02-12 05:06:00,5,4,249.64000000000004,0.0,0.0,187.69000000000003,262.44000000000005,416.15999999999997,191.56638344970165,1.3840750826804942
1.56,Orléans_02,2021-02-12 07:06:00,7,4,243.36,0.0,0.0,249.64000000000004,187.69000000000003,262.44000000000005,221.92282021425632,1.4897074216578783
1.9,Orléans_02,2021-02-12 09:06:00,9,4,361.0,0.0,0.0,243.36,249.64000000000004,187.69000000000003,299.2114832805961,1.7297730581801651
1.69,Orléans_02,2021-02-12 11:06:00,11,4,285.60999999999996,0.0,0.0,361.0,243.36,249.64000000000004,325.86128098530787,1.8051628208704829
2.42,Orléans_02,2021-02-12 13:06:00,13,4,585.64,0.0,0.0,285.60999999999996,361.0,243.36,494.48710525650733,2.2237066021768865
2.11,Orléans_02,2021-02-12 15:06:00,15,4,445.21,0.0,0.0,585.64,285.60999999999996,361.0,426.93168259028823,2.0662325198057654
2.05,Orléans_02,2021-02-12 17:06:00,17,4,420.24999999999994,0.0,0.0,445.21,585.64,285.60999999999996,421.8502325401256,2.0538992977751502
1.8,Orléans_02,2021-02-12 19:06:00,19,4,324.0,0.0,0.0,420.24999999999994,445.21,585.64,401.0819599437916,2.0027030732082864
2.16,Orléans_02,2021-02-12 21:06:00,21,4,466.56000000000006,0.0,0.0,324.0,420.24999999999994,445.21,416.933845799245,2.041895799984037
2.22,Orléans_02,2021-02-12 23:06:00,23,4,492.8400000000001,0.0,0.0,466.56000000000006,324.0,420.24999999999994,425.18418668106625,2.061999482737729
1.85,Orléans_02,2021-03-10 01:06:00,1,2,342.25,0.0,0.0,492.8400000000001,466.56000000000006,324.0,317.5534302845121,1.782002890807173
1.46,Orléans_02,2021-03-10 03:06:00,3,2,213.15999999999997,0.0,0.0,342.25,492.8400000000001,466.56000000000006,204.3264406508783,1.4294279997638157
1.53,Orléans_02,2021-03-10 05:06:00,5,2,234.09,0.0,0.0,213.15999999999997,342.25,492.8400000000001,203.6798435761943,1.4271644739699567
1.3,Orléans_02,2021-03-10 07:06:00,7,2,169.0,0.0,0.0,234.09,213.15999999999997,342.25,210.89864556968757,1.4522349863905895
1.49,Orléans_02,2021-03-10 09:06:00,9,2,222.01,0.0,0.0,169.0,234.09,213.15999999999997,244.32710857193084,1.5630966335192806
1.87,Orléans_02,2021-03-10 11:06:00,11,2,349.69000000000005,0.0,0.0,222.01,169.0,234.09,311.1600718998341,1.763972992706618
1.95,Orléans_02,2021-03-10 13:06:00,13,2,380.24999999999994,0.0,0.0,349.69000000000005,222.01,169.0,359.34566806521434,1.8956414958140537
1.98,Orléans_02,2021-03-10 15:06:00,15,2,392.03999999999996,0.0,0.0,380.24999999999994,349.69000000000005,222.01,416.7531251290987,2.0414532204513005
2.02,Orléans_02,2021-03-10 17:06:00,17,2,408.04,0.0,0.0,392.03999999999996,380.24999999999994,349.69000000000005,404.1518078372417,2.010352724865071
1.75,Orléans_02,2021-03-10 19:06:00,19,2,306.25,0.0,0.0,408.04,392.03999999999996,380.24999999999994,400.5282245294227,2.00132012564063
2.02,Orléans_02,2021-03-10 21:06:00,21,2,408.04,0.0,0.0,306.25,408.04,392.03999999999996,408.35168298555783,2.0207713452678355
1.97,Orléans_02,2021-03-10 23:06:00,23,2,388.09,0.0,0.0,408.04,306.25,408.04,399.4294449861902,1.9985731034570395
2.14,Orléans_02,2021-03-11 01:06:00,1,3,457.96,0.0,0.0,388.09,408.04,306.25,391.93973200748195,1.9797467818069108
1.57,Orléans_02,2021-03-11 03:06:00,3,3,246.49,0.0,0.0,457.96,388.09,408.04,247.24713543231684,1.5724094105299575
1.71,Orléans_02,2021-03-11 05:06:00,5,3,292.40999999999997,0.0,0.0,246.49,457.96,388.09,214.64442103423673,1.4650748139062275
1.41,Orléans_02,2021-03-11 07:06:00,7,3,198.80999999999997,0.0,0.0,292.40999999999997,246.49,457.96,200.51848608114037,1.4160455009678905
1.71,Orléans_02,2021-03-11 09:06:00,9,3,292.40999999999997,0.0,0.0,198.80999999999997,292.40999999999997,246.49,303.0650418681655,1.740876336412686
1.99,Orléans_02,2021-03-11 11:06:00,11,3,396.01,0.0,0.0,292.40999999999997,198.80999999999997,292.40999999999997,344.1073785310488,1.8550131496327698
2.08,Orléans_02,2021-03-11 13:06:00,13,3,432.64000000000004,0.0,0.0,396.01,292.40999999999997,198.80999999999997,393.2713391798456,1.9831070046264412
1.7,Orléans_02,2021-03-11 15:06:00,15,3,288.99999999999994,0.0,0.0,432.64000000000004,396.01,292.40999999999997,359.3143180737394,1.8955588043469909
2.03,Orléans_02,2021-03-11 17:06:00,17,3,412.08999999999986,0.0,0.0,288.99999999999994,432.64000000000004,396.01,394.8818091680372,1.9871633278823289
2.03,Orléans_02,2021-03-11 19:06:00,19,3,412.08999999999986,0.0,0.0,412.08999999999986,288.99999999999994,432.64000000000004,408.00657383979814,2.0199172602851783
2.09,Orléans_02,2021-03-11 21:06:00,21,3,436.8099999999999,0.0,0.0,412.08999999999986,412.08999999999986,288.99999999999994,412.83902534326876,2.031844052439234
2.09,Orléans_02,2021-03-11 23:06:00,23,3,436.8099999999999,0.0,0.0,436.8099999999999,412.08999999999986,412.08999999999986,403.31108000814345,2.008260640475094
1.47,Orléans_02,2021-03-12 01:06:00,1,4,216.08999999999997,0.0,0.0,436.8099999999999,436.8099999999999,412.08999999999986,273.63039800348434,1.6541777353219465
1.55,Orléans_02,2021-03-12 03:06:00,3,4,240.25000000000003,0.0,0.0,216.08999999999997,436.8099999999999,436.8099999999999,203.6830018357762,1.4271755387329765
1.68,Orléans_02,2021-03-12 05:06:00,5,4,282.23999999999995,0.0,0.0,240.25000000000003,216.08999999999997,436.8099999999999,210.92586764774197,1.4523287081364946
1.87,Orléans_02,2021-03-12 07:06:00,7,4,349.69000000000005,0.0,0.0,282.23999999999995,240.25000000000003,216.08999999999997,279.1003835690251,1.6706297721788186
1.92,Orléans_02,2021-03-12 09:06:00,9,4,368.64,0.0,0.0,349.69000000000005,282.23999999999995,240.25000000000003,339.60423761130914,1.8428354175327464
1.93,Orléans_02,2021-03-12 11:06:00,11,4,372.48999999999995,0.0,0.0,368.64,349.69000000000005,282.23999999999995,358.83065304950804,1.8942825899255582
2.2,Orléans_02,2021-03-12 13:06:00,13,4,484.00000000000006,0.0,0.0,372.48999999999995,368.64,349.69000000000005,414.9056791903222,2.036923364268578
1.72,Orléans_02,2021-03-12 15:06:00,15,4,295.84,0.0,0.0,484.00000000000006,372.48999999999995,368.64,342.68227342585305,1.8511679378863848
1.82,Orléans_02,2021-03-12 17:06:00,17,4,331.24,0.0,0.0,295.84,484.00000000000006,372.48999999999995,377.41760333813784,1.9427238695659705
1.9,Orléans_02,2021-03-12 19:06:00,19,4,361.0,0.0,0.0,331.24,295.84,484.00000000000006,372.2891848065814,1.9294796832477439
2.09,Orléans_02,2021-03-12 21:06:00,21,4,436.8099999999999,0.0,0.0,361.0,331.24,295.84,413.70695763757647,2.033978755143663
1.84,Orléans_02,2021-03-12 23:06:00,23,4,338.56,0.0,0.0,436.8099999999999,361.0,331.24,388.05657761412493,1.9699151697830162
2.14,Orléans_02,2021-04-10 01:06:00,1,5,457.96,0.0,0.0,338.56,436.8099999999999,361.0,376.84980814024044,1.9412619816507004
1.68,Orléans_02,2021-04-10 03:06:00,3,5,282.23999999999995,0.0,0.0,457.96,338.56,436.8099999999999,253.70111096863312,1.592799770745316
1.29,Orléans_02,2021-04-10 05:06:00,5,5,166.41,0.0,0.0,282.23999999999995,457.96,338.56,196.11353581171818,1.400405426338095
1.35,Orléans_02,2021-04-10 07:06:00,7,5,182.25000000000003,0.0,0.0,166.41,282.23999999999995,457.96,191.5591613506736,1.3840489924517614
1.71,Orléans_02,2021-04-10 09:06:00,9,5,292.40999999999997,0.0,0.0,182.25000000000003,166.41,282.23999999999995,295.29546393213917,1.718416317229731
1.92,Orléans_02,2021-04-10 11:06:00,11,5,368.64,0.0,0.0,292.40999999999997,182.25000000000003,166.41,337.60411945109576,1.8374006624878956
1.91,Orléans_02,2021-04-10 13:06:00,13,5,364.81,0.0,0.0,368.64,292.40999999999997,182.25000000000003,366.1325384383727,1.9134590103745956
1.62,Orléans_02,2021-04-10 15:06:00,15,5,262.44000000000005,0.0,0.0,364.81,368.64,292.40999999999997,363.23130563324077,1.905862811519341
1.85,Orléans_02,2021-04-10 17:06:00,17,5,342.25,0.0,0.0,262.44000000000005,364.81,368.64,374.25686050985297,1.934571943634697
1.79,Orléans_02,2021-04-10 19:06:00,19,5,320.40999999999997,0.0,0.0,342.25,262.44000000000005,364.81,357.9349459841796,1.8919168744534725
2.06,Orléans_02,2021-04-10 21:06:00,21,5,424.35999999999996,0.0,0.0,320.40999999999997,342.25,262.44000000000005,414.3677537188495,2.0356024997991367
1.84,Orléans_02,2021-04-10 23:06:00,23,5,338.56,0.0,0.0,424.35999999999996,320.40999999999997,342.25,380.41647601624726,1.9504268148696255
2.1,Orléans_02,2021-04-11 01:06:00,1,6,441.0,0.0,0.0,338.56,424.35999999999996,320.40999999999997,385.9559768274791,1.964576231220054
1.37,Orléans_02,2021-04-11 03:06:00,3,6,187.69000000000003,0.0,0.0,441.0,338.56,424.35999999999996,217.80686847807723,1.4758281352450129
1.38,Orléans_02,2021-04-11 05:06:00,5,6,190.43999999999997,0.0,0.0,187.69000000000003,441.0,338.56,190.31953756154834,1.3795634728476553
1.47,Orléans_02,2021-04-11 07:06:00,7,6,216.08999999999997,0.0,0.0,190.43999999999997,187.69000000000003,441.0,218.087640736805,1.4767790651847859
3.07,Orléans_02,2021-04-11 09:06:00,9,6,942.4899999999999,0.0,0.0,216.08999999999997,190.43999999999997,187.69000000000003,680.6697856066244,2.60896490127143
1.7,Orléans_02,2021-04-11 11:06:00,11,6,288.99999999999994,0.0,0.0,942.4899999999999,216.08999999999997,190.43999999999997,340.08062673896274,1.8441275084412214
2.13,Orléans_02,2021-04-11 13:06:00,13,6,453.68999999999994,0.0,0.0,288.99999999999994,942.4899999999999,216.08999999999997,438.9095550220937,2.095016837693897
1.86,Orléans_02,2021-04-11 15:06:00,15,6,345.96000000000004,0.0,0.0,453.68999999999994,288.99999999999994,942.4899999999999,363.3732632173667,1.9062351985454646
